id_men,culture_label,production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng
254,Arachide,500,3.0,6,30,49,14.7443828,-16.6143944
254,Mil,400,2.0,6,30,49,14.7443828,-16.6143944
254,Sorgho,50,1.0,6,30,49,14.7443828,-16.6143944
255,Arachide,2500,5.0,6,45,8,47.85058919999999,-122.2865561
255,Bissap,50,0.25,6,45,8,47.85058919999999,-122.2865561
255,Mil,1500,4.0,6,45,8,47.85058919999999,-122.2865561
255,Niebe,200,0.5,6,45,8,47.85058919999999,-122.2865561
256,Arachide,350,1.0,12,48,70,32.7825718,-96.7661889
256,Mil,1200,3.0,12,48,70,32.7825718,-96.7661889
256,Niebe,200,0.5,12,48,70,32.7825718,-96.7661889
257,Riz,1500,0.239999995,12,66,56,16.5002095,-15.0455132
258,Arachide,900,1.0,20,65,48,14.2304389,-16.8679899
258,Mil,1500,1.5,20,65,48,14.2304389,-16.8679899
259,Arachide,500,1.0,10,70,35,15.012194,-16.592772
259,Mil,500,1.0,10,70,35,15.012194,-16.592772
260,Arachide,2300,2.5,9,55,7,24.7135517,46.6752957
260,Mil,1900,3.0,9,55,7,24.7135517,46.6752957
261,Arachide,150,1.0,5,45,49,13.1440754,-14.1059408
261,Mais,100,1.0,5,45,49,13.1440754,-14.1059408
261,Mil,200,1.0,5,45,49,13.1440754,-14.1059408
262,Arachide,200,0.300000012,8,69,25,15.2768199,-16.5260001
262,Manioc,6000,1.5,8,69,25,15.2768199,-16.5260001
262,Niebe,31,0.200000003,8,69,25,15.2768199,-16.5260001
263,Mais,520,1.0,5,53,43,12.699425,-15.304121
263,Riz,350,1.0,5,53,43,12.699425,-15.304121
264,Riz,500,0.349999994,7,48,25,16.2700829,-13.9854708
265,Arachide,500,2.0,11,67,48,14.47376,-16.620935
265,Mil,1500,5.0,11,67,48,14.47376,-16.620935
265,Pasteque,1000,1.0,11,67,48,14.47376,-16.620935
266,Arachide,350,0.5,7,36,48,16.2248747,-15.6881788
266,Mais,350,0.5,7,36,48,16.2248747,-15.6881788
268,Arachide,4000,4.0,24,40,43,33.6748012,-117.8752922
268,Mais,900,1.75,24,40,43,33.6748012,-117.8752922
269,Aubergine,12,0.1417,5,69,5,14.7912692,-17.1141145
269,Tomate,15,0.288500011,5,69,5,14.7912692,-17.1141145
270,Arachide,2500,2.0,28,71,20,13.6001563,-15.5811465
270,Mil,500,1.5,28,71,20,13.6001563,-15.5811465
271,Arachide,475,0.5,8,54,35,15.6126361,-13.2300874
271,Fonio,400,0.5,8,54,35,15.6126361,-13.2300874
271,Mais,900,1.0,8,54,35,15.6126361,-13.2300874
272,Arachide,950,0.699999988,9,68,56,12.879056,-16.2838
272,Riz,74,0.75,9,68,56,12.879056,-16.2838
273,Arachide,600,4.0,16,42,7,14.8665572,-15.8994956
273,Gombo,50,0.005,16,42,7,14.8665572,-15.8994956
273,Mil,800,2.0,16,42,7,14.8665572,-15.8994956
275,Arachide,750,3.0,11,40,9,15.3678939,-15.5342485
275,Mil,300,1.0,11,40,9,15.3678939,-15.5342485
275,Niebe,600,2.0,11,40,9,15.3678939,-15.5342485
276,Arachide,1000,6.307600021,10,74,48,14.192155,-12.228227
276,Mil,500,1.163400054,10,74,48,14.192155,-12.228227
276,Sorgho,300,2.386800051,10,74,48,14.192155,-12.228227
277,Arachide,2000,3.0,9,50,46,14.8349101,-15.9007005
277,Mais,100,1.0,9,50,46,14.8349101,-15.9007005
277,Mil,2300,2.0,9,50,46,14.8349101,-15.9007005
278,Arachide,500,1.0,7,71,36,14.908855,-15.771968
278,Mil,700,1.0,7,71,36,14.908855,-15.771968
279,Persil,200,0.119999997,10,50,56,14.8092631,-17.2518631
281,Arachide,200,0.271899998,9,70,28,16.593767,-14.99098
281,Mil,500,0.341800004,9,70,28,16.593767,-14.99098
282,Arachide,120,1.0,10,40,47,14.7354543,-17.4248027
282,Mais,412,1.0,10,40,47,14.7354543,-17.4248027
282,Mil,734,2.0,10,40,47,14.7354543,-17.4248027
284,Arachide,200,1.0,9,30,36,15.771223,-16.420372
284,Mil,600,1.5,9,30,36,15.771223,-16.420372
284,Niebe,35,0.5,9,30,36,15.771223,-16.420372
285,Mil,800,2.0,5,40,49,15.270038,-14.05063
286,Arachide,3500,4.0,24,67,48,14.497401,-14.452362
286,Mais,50,0.5,24,67,48,14.497401,-14.452362
286,Mil,3000,4.0,24,67,48,14.497401,-14.452362
286,Sorgho,300,2.0,24,67,48,14.497401,-14.452362
287,Mil,500,1.0,8,55,42,14.497401,-14.452362
288,Arachide,1600,2.0,8,34,7,24.7135517,46.6752957
288,Mais,300,1.0,8,34,7,24.7135517,46.6752957
288,Mil,2130,3.0,8,34,7,24.7135517,46.6752957
289,Niebe,450,2.0,6,55,35,15.685801,-16.053413
290,Riz,400,1.0,7,56,49,12.568263,-16.172958
291,Arachide,2100,3.0,7,40,56,40.6781264,-73.9852363
291,Mil,500,3.0,7,40,56,40.6781264,-73.9852363
292,Arachide,400,1.25,9,50,28,45.5125995,-73.56059549999999
292,Mil,750,0.5,9,50,28,45.5125995,-73.56059549999999
292,Niebe,50,0.25,9,50,28,45.5125995,-73.56059549999999
293,Arachide,2100,2.0,3,65,6,12.945,-15.9014
293,Riz,800,1.5,3,65,6,12.945,-15.9014
294,Mil,100,2.0,4,40,49,14.7498382,-17.4714214
296,Arachide,2500,4.0,11,61,60,40.7794366,-73.963244
296,Mil,1200,4.0,11,61,60,40.7794366,-73.963244
296,Niebe,350,2.0,11,61,60,40.7794366,-73.963244
297,Arachide,600,3.0,15,45,42,33.6748012,-117.8752922
297,Mais,240,1.0,15,45,42,33.6748012,-117.8752922
297,Mil,917,2.5,15,45,42,33.6748012,-117.8752922
300,Arachide,400,1.0,21,75,48,40.7982133,-77.8599084
300,Mil,1500,1.0,21,75,48,40.7982133,-77.8599084
301,Arachide,500,5.0,4,49,48,14.7716841,-17.4218702
301,Mil,1000,3.0,4,49,48,14.7716841,-17.4218702
302,Sorgho,700,3.0,5,75,26,16.0282465,-16.4832893
303,Arachide,150,2.0,10,79,48,14.675627,-16.888346
303,Mil,500,1.0,10,79,48,14.675627,-16.888346
304,Riz,2500,1.5,1,60,70,12.722221,-16.45365
305,Arachide,200,0.349999994,5,56,48,14.4630791,-16.2904635
305,Mais,331,0.300000012,5,56,48,14.4630791,-16.2904635
307,Riz,321,0.400000006,17,50,38,14.6821999,-17.450951
308,Riz,900,0.75,18,75,48,12.8373481,-16.362568
309,Arachide,1500,2.0,15,38,63,13.734559,-16.022245
309,Mais,1000,1.5,15,38,63,13.734559,-16.022245
309,Mil,1600,1.5,15,38,63,13.734559,-16.022245
311,Arachide,650,2.0,13,60,48,15.0123286,-16.7323097
311,Mil,400,3.0,13,60,48,15.0123286,-16.7323097
313,Arachide,550,0.699999988,13,33,35,12.60332,-16.0566701
313,Pasteque,12,0.003,13,33,35,12.60332,-16.0566701
313,Riz,350,0.5,13,33,35,12.60332,-16.0566701
314,Arachide,1000,2.0,30,40,12,13.995527,-15.719152
314,Mais,1500,2.0,30,40,12,13.995527,-15.719152
315,Riz,668,0.585749984,11,47,40,12.5072598,-16.6630268
316,Riz,250,1.0,20,66,20,12.7781159,-15.4697841
318,Arachide,405,0.300000012,9,53,35,32.7940463,34.989571
318,Mais,350,0.25,9,53,35,32.7940463,34.989571
318,Sorgho,395,0.400000006,9,53,35,32.7940463,34.989571
319,Arachide,800,1.5,10,54,40,40.7379656,-73.9760519
319,Mais,250,0.800000012,10,54,40,40.7379656,-73.9760519
319,Mil,200,0.5,10,54,40,40.7379656,-73.9760519
320,Mil,120,0.5,7,50,28,15.5261,-13.3977
321,Mil,100,1.0,13,75,48,14.227195,-16.577591
322,Niebe,100,1.0,5,22,90,15.2820089,-16.1713267
323,Niebe,350,9.0,25,51,49,15.048035,-16.44187
324,Mais,550,1.0,3,60,50,14.8665572,-15.8994956
325,Mais,300,2.0,5,70,16,14.696982,-12.821154
325,Mil,300,2.0,5,70,16,14.696982,-12.821154
326,Arachide,2000,2.0,11,45,48,14.7309898,-17.4682077
326,Mil,1200,1.0,11,45,48,14.7309898,-17.4682077
327,Mais,500,1.0,5,40,42,14.316667,-13.033333
327,Mil,500,1.0,5,40,42,14.316667,-13.033333
328,Arachide,350,1.0,6,62,56,15.922639,-16.3964218
328,Niebe,100,2.0,6,62,56,15.922639,-16.3964218
329,Arachide,1400,2.763299942,14,35,70,41.1334882,-81.7887765
329,Mais,200,0.857200027,14,35,70,41.1334882,-81.7887765
329,Mil,850,2.763299942,14,35,70,41.1334882,-81.7887765
330,Arachide,200,1.0,6,54,48,14.0731738,-16.6934134
330,Niebe,63,1.0,6,54,48,14.0731738,-16.6934134
331,Arachide,2600,6.0,7,65,35,38.9054458,-77.04954719999999
331,Mil,2500,4.0,7,65,35,38.9054458,-77.04954719999999
332,Arachide,180,1.0,28,51,15,13.183333,-14.233333
332,Mais,800,2.25,28,51,15,13.183333,-14.233333
332,Sorgho,625,0.75,28,51,15,13.183333,-14.233333
334,Arachide,100,0.5,11,52,12,13.937936,-14.027045
334,Mil,600,1.0,11,52,12,13.937936,-14.027045
334,Sorgho,250,1.0,11,52,12,13.937936,-14.027045
335,Arachide,100,0.578199983,11,34,56,13.606067,-14.186516
335,Mais,300,0.28459999,11,34,56,13.606067,-14.186516
335,Mil,50,0.349099994,11,34,56,13.606067,-14.186516
337,Mil,350,1.899999976,5,62,32,15.58681,-16.073109
337,Niebe,180,0.899999976,5,62,32,15.58681,-16.073109
338,Arachide,1500,3.0,8,47,49,15.831861,-16.332998
338,Mil,700,2.0,8,47,49,15.831861,-16.332998
339,Niebe,200,2.0,7,31,47,15.048035,-16.44187
340,Mais,700,0.5,10,57,87,14.71642,-12.4122682
340,Sorgho,1000,1.0,10,57,87,14.71642,-12.4122682
341,Sorgho,50,0.326499999,9,70,5,16.793492,13.8100324
342,Arachide,200,0.277399987,9,60,56,16.593767,-14.99098
342,Mil,500,0.212300003,9,60,56,16.593767,-14.99098
343,Arachide,200,1.0,5,38,49,14.433333,-15.816667
343,Mais,400,1.0,5,38,49,14.433333,-15.816667
343,Mil,200,1.0,5,38,49,14.433333,-15.816667
343,Niebe,400,1.0,5,38,49,14.433333,-15.816667
344,Arachide,500,0.38440001,10,52,56,14.6981132,-17.4605864
344,Mil,500,0.441000015,10,52,56,14.6981132,-17.4605864
344,Sorgho,10,0.0241,10,52,56,14.6981132,-17.4605864
345,Arachide,750,1.0,12,20,70,40.7794366,-73.963244
345,Mais,400,1.0,12,20,70,40.7794366,-73.963244
345,Riz,50,1.0,12,20,70,40.7794366,-73.963244
347,Arachide,1400,1.5,8,66,14,12.912297,-13.96574
347,Mais,2240,1.25,8,66,14,12.912297,-13.96574
347,Riz,170,0.5,8,66,14,12.912297,-13.96574
347,Sorgho,645,1.0,8,66,14,12.912297,-13.96574
348,Arachide,2760,3.0,18,49,35,13.1440754,-14.1059408
348,Mais,675,2.0,18,49,35,13.1440754,-14.1059408
348,Riz,350,1.5,18,49,35,13.1440754,-14.1059408
348,Sorgho,720,1.0,18,49,35,13.1440754,-14.1059408
349,Riz,200,0.25,17,68,36,14.6821999,-17.450951
350,Arachide,700,1.0,6,60,48,14.666424,-16.332558
350,Mil,600,1.0,6,60,48,14.666424,-16.332558
350,Niebe,90,1.0,6,60,48,14.666424,-16.332558
351,Arachide,250,1.0,8,65,48,15.055022,-16.68219
351,Mil,200,1.0,8,65,48,15.055022,-16.68219
352,Arachide,985,4.0,11,61,63,14.5398422,-15.7556564
352,Mil,1300,3.0,11,61,63,14.5398422,-15.7556564
353,Arachide,4900,1.0,18,75,21,12.7924409,-15.9685189
353,Mais,1000,1.0,18,75,21,12.7924409,-15.9685189
353,Mil,250,1.0,18,75,21,12.7924409,-15.9685189
354,Arachide,200,4.0,8,50,63,14.497401,-14.452362
354,Mais,35,0.5,8,50,63,14.497401,-14.452362
354,Mil,1050,3.0,8,50,63,14.497401,-14.452362
354,Niebe,45,0.5,8,50,63,14.497401,-14.452362
354,Pasteque,359,0.5,8,50,63,14.497401,-14.452362
355,Arachide,500,1.0,13,84,48,14.36715,-16.441645
355,Mil,1600,2.5,13,84,48,14.36715,-16.441645
355,Niebe,150,0.300000012,13,84,48,14.36715,-16.441645
356,Mais,100,1.0,14,55,56,13.7725888,-13.6710059
356,Mil,250,2.0,14,55,56,13.7725888,-13.6710059
357,Arachide,200,2.0,9,50,45,14.722741,-17.258266
357,Mais,50,1.0,9,50,45,14.722741,-17.258266
357,Mil,1000,2.0,9,50,45,14.722741,-17.258266
357,Niebe,95,1.0,9,50,45,14.722741,-17.258266
357,Pasteque,350,1.0,9,50,45,14.722741,-17.258266
357,Sorgho,100,1.0,9,50,45,14.722741,-17.258266
359,Arachide,1800,3.0,10,47,48,39.4491633,-91.0466417
359,Niebe,150,1.0,10,47,48,39.4491633,-91.0466417
360,Mais,300,2.0,4,45,49,14.696982,-12.821154
360,Mil,600,2.0,4,45,49,14.696982,-12.821154
361,Riz,800,1.0,21,65,36,12.510241,-16.27865
362,Arachide,900,3.0,5,46,54,14.7389806,-17.4610313
362,Mil,350,1.0,5,46,54,14.7389806,-17.4610313
362,Niebe,60,2.0,5,46,54,14.7389806,-17.4610313
363,Arachide,308,1.0,11,62,25,14.4250062,-16.6070268
363,Mil,257,1.0,11,62,25,14.4250062,-16.6070268
363,Sorgho,65,0.324999988,11,62,25,14.4250062,-16.6070268
364,Arachide,600,1.637500048,12,47,60,13.526976,-15.162059
364,Mais,2000,2.444299936,12,47,60,13.526976,-15.162059
365,Arachide,800,4.0,12,45,42,12.836481,-15.9773322
366,Arachide,480,2.0,8,60,35,15.922639,-16.3964218
367,Arachide,307,7.0,9,69,42,14.90545,-16.3518009
367,Mil,1091,6.0,9,69,42,14.90545,-16.3518009
367,Niebe,170,2.5,9,69,42,14.90545,-16.3518009
368,Arachide,900,2.0,4,48,49,-8.783195,34.508523
368,Mil,300,1.0,4,48,49,-8.783195,34.508523
369,Mais,100,0.25,8,50,48,12.8481657,-12.3549785
370,Arachide,720,1.0,10,23,70,14.908855,-15.771968
370,Mil,400,1.0,10,23,70,14.908855,-15.771968
372,Riz,8500,1.0,10,44,52,16.2774313,-16.1389809
373,Arachide,3500,6.0,16,62,36,14.7443828,-16.6143944
373,Mais,1100,2.0,16,62,36,14.7443828,-16.6143944
373,Mil,2200,4.0,16,62,36,14.7443828,-16.6143944
373,Sorgho,1000,2.0,16,62,36,14.7443828,-16.6143944
376,Mil,10,0.025,11,52,36,12.575849,-16.1419212
376,Riz,200,0.02,11,52,36,12.575849,-16.1419212
377,Arachide,700,1.0,9,64,48,14.066667,-15.1
377,Mil,200,2.0,9,64,48,14.066667,-15.1
377,Sorgho,300,2.0,9,64,48,14.066667,-15.1
378,Mais,300,1.0,11,73,48,13.937936,-14.027045
378,Mil,1500,3.0,11,73,48,13.937936,-14.027045
378,Sorgho,400,2.0,11,73,48,13.937936,-14.027045
379,Mil,513,1.5,9,48,48,40.7982133,-77.8599084
379,Niebe,300,1.5,9,48,48,40.7982133,-77.8599084
380,Arachide,500,0.109800003,8,37,48,15.0285048,-16.9011849
380,Mil,1000,1.0,8,37,48,15.0285048,-16.9011849
381,Arachide,500,2.0,9,52,10,14.78511,-12.46404
384,Arachide,100,0.75,27,64,48,14.8188776,-16.8650395
384,Mil,250,1.5,27,64,48,14.8188776,-16.8650395
385,Arachide,2000,2.0,7,70,7,14.283333,-16.133333
385,Mil,1500,1.0,7,70,7,14.283333,-16.133333
386,Sorgho,1900,0.5,11,67,30,15.5105914,-13.2606265
387,Arachide,1500,2.0,10,65,35,14.7860646,-16.9357918
387,Mil,1840,4.0,10,65,35,14.7860646,-16.9357918
387,Niebe,50,1.0,10,65,35,14.7860646,-16.9357918
388,Arachide,800,2.0,6,75,38,33.6474801,-96.5979639
389,Mais,400,0.200000003,9,30,35,32.7940463,34.989571
389,Mil,765,0.449999988,9,30,35,32.7940463,34.989571
390,Arachide,230,0.5,6,50,40,15.247223,-16.616926
390,Manioc,5000,0.699999988,6,50,40,15.247223,-16.616926
390,Niebe,200,0.349999994,6,50,40,15.247223,-16.616926
391,Arachide,40,0.5,8,45,54,14.6685893,-17.4329045
391,Niebe,140,1.0,8,45,54,14.6685893,-17.4329045
392,Niebe,159,1.0,7,28,70,14.699949,-17.453964
393,Arachide,400,4.0,7,66,37,39.1623946,-84.54001339999999
393,Mil,1000,11.0,7,66,37,39.1623946,-84.54001339999999
395,Arachide,350,0.400000006,9,51,30,12.7781159,-15.4697841
395,Mil,300,0.5,9,51,30,12.7781159,-15.4697841
395,Riz,250,0.449999988,9,51,30,12.7781159,-15.4697841
396,Riz,1800,1.5,22,72,56,12.60332,-16.0566701
397,Niebe,16,0.100000001,7,31,40,38.8037704,-77.06238069999999
397,Pasteque,3000,1.200000048,7,31,40,38.8037704,-77.06238069999999
398,Arachide,400,1.5,20,36,56,14.7361419,-16.4435885
398,Mil,3000,6.521739006,20,36,56,14.7361419,-16.4435885
398,Niebe,150,0.833333313,20,36,56,14.7361419,-16.4435885
400,Niebe,120,0.699999988,6,50,54,14.6685893,-17.4329045
401,Arachide,60,1.0,4,28,56,33.4551742,-88.79437659999999
401,Mil,350,1.0,4,28,56,33.4551742,-88.79437659999999
401,Niebe,30,1.0,4,28,56,33.4551742,-88.79437659999999
402,Arachide,3400,6.0,10,65,49,15.09967,-16.229696
402,Mil,400,2.0,10,65,49,15.09967,-16.229696
402,Sorgho,50,0.5,10,65,49,15.09967,-16.229696
402,Sesame,50,0.5,10,65,49,15.09967,-16.229696
403,Mais,900,1.0,5,57,42,12.5128679,-12.381681
403,Sorgho,800,1.0,5,57,42,12.5128679,-12.381681
404,Arachide,1800,4.0,25,54,40,40.8075355,-73.9625727
404,Mais,350,1.0,25,54,40,40.8075355,-73.9625727
404,Mil,2000,10.0,25,54,40,40.8075355,-73.9625727
405,Arachide,1755,4.0,9,45,50,14.6734519,-17.4632496
405,Mil,1750,5.0,9,45,50,14.6734519,-17.4632496
406,Arachide,200,2.0,7,43,49,13.833333,-15.766667
406,Mais,50,1.0,7,43,49,13.833333,-15.766667
406,Mil,1067,2.0,7,43,49,13.833333,-15.766667
407,Arachide,900,1.5,10,45,42,14.2849198,-15.5342485
407,Mil,770,1.5,10,45,42,14.2849198,-15.5342485
407,Niebe,245,0.5,10,45,42,14.2849198,-15.5342485
408,Arachide,800,1.0,6,42,63,13.9137639,-15.6676471
408,Mil,750,2.0,6,42,63,13.9137639,-15.6676471
409,Riz,250,1.0,10,41,8,12.5683796,-16.1219048
410,Arachide,500,1.185899973,10,53,70,40.7794366,-73.963244
410,Mil,350,0.419699997,10,53,70,40.7794366,-73.963244
410,Sorgho,50,0.195500001,10,53,70,40.7794366,-73.963244
414,Arachide,200,3.0,9,54,42,14.7561322,-17.4567048
415,Arachide,600,1.5,9,37,56,40.7434842,-73.98722219999999
415,Mil,300,1.0,9,37,56,40.7434842,-73.98722219999999
415,Sorgho,600,1.5,9,37,56,40.7434842,-73.98722219999999
416,Arachide,630,0.634239972,5,48,28,42.701848,-84.4821719
416,Mais,450,0.395920008,5,48,28,42.701848,-84.4821719
418,Arachide,325,1.0,14,71,14,13.995527,-15.719152
418,Mais,215,0.25,14,71,14,13.995527,-15.719152
418,Mil,250,0.75,14,71,14,13.995527,-15.719152
418,Riz,120,0.25,14,71,14,13.995527,-15.719152
418,Sorgho,175,0.25,14,71,14,13.995527,-15.719152
419,Arachide,404,2.5,26,62,30,14.7644427,-16.7292109
419,Manioc,7200,3.0,26,62,30,14.7644427,-16.7292109
421,Arachide,850,3.0,6,43,35,14.7747141,-17.267343
421,Mil,1050,2.0,6,43,35,14.7747141,-17.267343
421,Niebe,350,1.0,6,43,35,14.7747141,-17.267343
422,Riz,800,1.0,14,50,24,13.7725888,-13.6710059
423,Arachide,3500,2.0,10,48,56,14.6821999,-17.450951
423,Mais,160,0.5,10,48,56,14.6821999,-17.450951
423,Mil,600,2.0,10,48,56,14.6821999,-17.450951
423,Sorgho,150,0.5,10,48,56,14.6821999,-17.450951
423,Sesame,200,1.0,10,48,56,14.6821999,-17.450951
424,Riz,400,0.449999988,7,53,48,39.6952629,3.0175712
425,Arachide,700,7.0,3,37,63,14.270251,-15.9406128
425,Mais,200,3.0,3,37,63,14.270251,-15.9406128
425,Mil,1000,5.0,3,37,63,14.270251,-15.9406128
426,Arachide,900,3.0,13,65,20,14.692671,-15.927506
426,Mil,1600,4.0,13,65,20,14.692671,-15.927506
426,Niebe,75,0.400000006,13,65,20,14.692671,-15.927506
427,Arachide,3000,8.0,8,68,60,15.278264,-16.451439
427,Mil,2000,7.0,8,68,60,15.278264,-16.451439
428,Arachide,650,1.0,7,65,48,15.17734,-16.304724
428,Mil,500,1.0,7,65,48,15.17734,-16.304724
428,Niebe,200,1.0,7,65,48,15.17734,-16.304724
430,Mil,500,1.0,7,60,48,33.5772191,-101.9347655
430,Niebe,80,1.0,7,60,48,33.5772191,-101.9347655
431,Riz,96,0.270000011,17,45,30,13.995527,-15.719152
431,Sorgho,750,0.850000024,17,45,30,13.995527,-15.719152
432,Mais,70,1.0,12,70,40,13.43873,-15.8073816
432,Mil,500,2.5,12,70,40,13.43873,-15.8073816
432,Riz,1000,1.0,12,70,40,13.43873,-15.8073816
433,Arachide,600,1.0,9,45,48,15.4603765,-15.0579333
433,Mil,400,1.0,9,45,48,15.4603765,-15.0579333
433,Niebe,80,1.0,9,45,48,15.4603765,-15.0579333
434,Arachide,500,10.0,10,45,63,13.8522276,-15.876004
434,Mil,1917,5.0,10,45,63,13.8522276,-15.876004
435,Arachide,1160,4.0,9,43,49,14.993048,-17.005227
435,Mais,300,1.0,9,43,49,14.993048,-17.005227
435,Mil,1600,4.0,9,43,49,14.993048,-17.005227
436,Arachide,1500,2.0,4,63,14,14.416667,-15.583333
436,Mil,1300,2.0,4,63,14,14.416667,-15.583333
437,Mil,1,0.0025,8,41,8,12.571675,-16.104181
437,Riz,2,0.0025,8,41,8,12.571675,-16.104181
438,Riz,1200,0.349999994,10,50,15,16.6177,-14.4535
439,Arachide,600,6.0,5,53,58,14.0731738,-16.6934134
439,Niebe,800,4.0,5,53,58,14.0731738,-16.6934134
440,Arachide,100,0.25,9,56,6,12.8845055,-3.1428341
440,Mais,150,0.25,9,56,6,12.8845055,-3.1428341
440,Mil,200,1.0,9,56,6,12.8845055,-3.1428341
442,Arachide,250,1.0,5,45,32,15.6141768,-16.22868
442,Mil,450,2.0,5,45,32,15.6141768,-16.22868
442,Niebe,150,1.0,5,45,32,15.6141768,-16.22868
444,Arachide,200,2.0,20,55,48,13.7725888,-13.6710059
444,Mil,400,2.0,20,55,48,13.7725888,-13.6710059
444,Sorgho,200,2.0,20,55,48,13.7725888,-13.6710059
445,Arachide,500,0.699999988,11,32,77,14.222893,-16.8182009
445,Mil,300,1.0,11,32,77,14.222893,-16.8182009
446,Arachide,500,2.0,3,45,48,41.0054744,-73.905759
446,Mais,50,2.0,3,45,48,41.0054744,-73.905759
446,Mil,150,2.0,3,45,48,41.0054744,-73.905759
447,Mais,500,4.0,4,30,70,15.3688083,-13.1365521
447,Mil,400,4.0,4,30,70,15.3688083,-13.1365521
448,Mil,600,2.0,25,45,84,14.908855,-15.771968
450,Arachide,1200,8.0,7,79,48,13.0517,-16.5621
450,Mil,1000,6.0,7,79,48,13.0517,-16.5621
450,Niebe,500,5.0,7,79,48,13.0517,-16.5621
451,Arachide,900,1.0,15,53,49,16.593767,-14.99098
451,Mais,420,1.0,15,53,49,16.593767,-14.99098
451,Mil,540,1.0,15,53,49,16.593767,-14.99098
452,Arachide,60,1.0,9,70,35,33.4551742,-88.79437659999999
452,Mil,15,0.5,9,70,35,33.4551742,-88.79437659999999
452,Niebe,100,1.0,9,70,35,33.4551742,-88.79437659999999
453,Arachide,15,0.300000012,7,46,54,14.2166302,-12.2132778
453,Riz,2800,0.400000006,7,46,54,14.2166302,-12.2132778
454,Arachide,700,1.0,17,40,48,14.8349101,-15.9007005
454,Mil,500,1.0,17,40,48,14.8349101,-15.9007005
455,Arachide,1600,2.0,19,72,12,14.6373423,-17.0879032
455,Mil,1250,1.0,19,72,12,14.6373423,-17.0879032
455,Niebe,450,3.0,19,72,12,14.6373423,-17.0879032
456,Arachide,1000,1.466500044,13,62,50,13.7725888,-13.6710059
456,Mais,300,0.266900003,13,62,50,13.7725888,-13.6710059
456,Sorgho,100,0.133499995,13,62,50,13.7725888,-13.6710059
457,Arachide,4350,3.0,12,39,56,38.6487895,-90.3107962
457,Mais,350,2.0,12,39,56,38.6487895,-90.3107962
457,Sorgho,3200,8.0,12,39,56,38.6487895,-90.3107962
458,Arachide,390,2.0,10,37,58,14.543105,-12.2186229
458,Sorgho,550,2.0,10,37,58,14.543105,-12.2186229
460,Arachide,250,1.0,14,58,28,14.7107147,-17.4584434
460,Mais,98,1.0,14,58,28,14.7107147,-17.4584434
460,Riz,25,0.5,14,58,28,14.7107147,-17.4584434
461,Arachide,900,2.0,7,38,50,14.772693,-15.977585
461,Niebe,20,0.5,7,38,50,14.772693,-15.977585
461,Riz,1100,1.0,7,38,50,14.772693,-15.977585
462,Mil,1045,1.120900035,9,70,9,16.0168242,-16.4928616
463,Arachide,1000,3.0,6,32,46,14.3467,-16.1555
463,Mil,350,1.0,6,32,46,14.3467,-16.1555
464,Arachide,300,2.0,7,40,49,14.7443828,-16.6143944
464,Mil,100,1.0,7,40,49,14.7443828,-16.6143944
465,Arachide,800,13.0,7,75,48,14.8665572,-15.8994956
465,Mil,1500,5.0,7,75,48,14.8665572,-15.8994956
465,Niebe,300,2.0,7,75,48,14.8665572,-15.8994956
466,Arachide,2000,1.0,11,70,7,12.6052118,-15.6573821
466,Mais,500,1.0,11,70,7,12.6052118,-15.6573821
466,Riz,1150,1.0,11,70,7,12.6052118,-15.6573821
468,Arachide,3600,6.0,15,49,49,14.8665572,-15.8994956
468,Mais,188,0.25,15,49,49,14.8665572,-15.8994956
468,Mil,2000,3.5,15,49,49,14.8665572,-15.8994956
468,Sesame,44,0.25,15,49,49,14.8665572,-15.8994956
469,Arachide,800,2.0,12,42,4,14.566667,-16.383333
469,Mil,2500,2.0,12,42,4,14.566667,-16.383333
470,Arachide,1500,0.157900006,25,63,48,14.6981132,-17.4605864
470,Mais,800,0.449800014,25,63,48,14.6981132,-17.4605864
470,Mil,1200,1.621899962,25,63,48,14.6981132,-17.4605864
471,Arachide,1500,2.0,12,51,35,14.7309898,-17.4682077
471,Mil,1200,1.0,12,51,35,14.7309898,-17.4682077
472,Riz,750,0.5,13,37,56,12.60332,-16.0566701
473,Mais,700,1.0,6,57,49,14.699306,-16.959566
473,Mil,400,1.0,6,57,49,14.699306,-16.959566
474,Arachide,1500,2.0,7,39,75,13.8487435,-16.0552006
474,Mais,300,1.0,7,39,75,13.8487435,-16.0552006
474,Mil,1000,2.0,7,39,75,13.8487435,-16.0552006
475,Arachide,500,2.0,5,50,48,14.066667,-15.1
475,Mil,700,2.0,5,50,48,14.066667,-15.1
475,Sorgho,900,3.0,5,50,48,14.066667,-15.1
476,Arachide,100,0.25,7,57,50,14.6373423,-17.0879032
476,Sorgho,280,0.25,7,57,50,14.6373423,-17.0879032
478,Arachide,1300,2.0,9,57,49,15.09967,-16.229696
478,Mil,800,2.0,9,57,49,15.09967,-16.229696
478,Sorgho,750,2.0,9,57,49,15.09967,-16.229696
478,Sesame,600,2.0,9,57,49,15.09967,-16.229696
479,Arachide,1241,1.25,13,65,21,12.898393,-15.005666
479,Mais,377,0.25,13,65,21,12.898393,-15.005666
479,Sorgho,500,0.75,13,65,21,12.898393,-15.005666
480,Gombo,6500,0.800000012,11,34,68,16.527538,-15.171287
480,Riz,3861,1.0,11,34,68,16.527538,-15.171287
