,production_kg,superficie,taille_menage,age,nbre_heure_travail,lat,lng,culture_label_Arachide,culture_label_Bissap,culture_label_Mais,culture_label_Manioc,culture_label_Mil,culture_label_Niebe,culture_label_Pasteque,culture_label_Riz,culture_label_Sesame,culture_label_Sorgho
3266,1000,2.0,9,65,48,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
349,75,0.5,3,45,45,12.6187,-15.7714,0,0,0,0,0,0,0,1,0,0
2292,500,2.0,5,60,43,14.0996869,-15.5558492,1,0,0,0,0,0,0,0,0,0
3929,450,2.0,6,41,49,13.313899,-15.685545,0,0,0,0,0,1,0,0,0,0
6378,300,5.0,16,38,48,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
2354,150,0.757700026,10,64,73,14.7685721,-17.0930714,0,0,0,1,0,0,0,0,0,0
3341,1250,3.0,5,48,56,15.474907,-16.232817,1,0,0,0,0,0,0,0,0,0
6262,367,1.0,13,50,45,14.7354543,-17.4248027,0,0,0,0,1,0,0,0,0,0
7224,1049,2.0,15,35,63,13.919217,-15.9259271,0,0,0,0,1,0,0,0,0,0
3770,1900,3.0,18,66,56,14.819376,-16.445772,0,0,0,0,1,0,0,0,0,0
4781,600,2.0,9,74,5,15.574553,-14.804016,0,0,0,0,1,0,0,0,0,0
7567,2500,1.5,11,47,12,14.6821999,-17.450951,0,0,1,0,0,0,0,0,0,0
6146,400,0.5,9,45,49,12.8997479,-14.9359544,0,0,0,0,1,0,0,0,0,0
4744,1200,4.0,14,52,36,14.8038531,-15.9053689,1,0,0,0,0,0,0,0,0,0
3687,1800,3.0,13,55,50,38.6487895,-90.3107962,1,0,0,0,0,0,0,0,0,0
8298,500,1.0,10,35,60,38.9543439,-95.2557961,1,0,0,0,0,0,0,0,0,0
36,850,1.5,12,66,42,14.8474389,-12.989615,0,0,0,0,0,0,0,0,0,1
7316,3000,6.0,17,61,48,14.819376,-16.445772,0,0,0,0,1,0,0,0,0,0
6232,1500,2.0,13,35,49,40.7794366,-73.963244,1,0,0,0,0,0,0,0,0,0
3671,1000,4.0,10,85,48,14.832029,-15.885219,0,0,0,0,1,0,0,0,0,0
6855,720,6.0,8,49,30,40.802343,-73.9510933,0,0,0,0,1,0,0,0,0,0
3435,8000,0.800000012,6,33,60,16.1079573,-16.3471149,0,0,0,0,0,0,0,1,0,0
2919,400,1.0,5,35,49,14.471748,-14.982339,0,0,0,0,1,0,0,0,0,0
610,200,1.0,5,38,49,14.433333,-15.816667,1,0,0,0,0,0,0,0,0,0
15,300,1.0,6,65,48,15.612929,-14.387781,0,0,0,0,1,0,0,0,0,0
3089,250,0.25,10,70,25,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
2654,800,2.0,11,65,40,14.7291277,-17.4688662,0,0,0,0,1,0,0,0,0,0
2240,300,0.349999994,10,52,32,41.3163244,-72.92234309999999,1,0,0,0,0,0,0,0,0,0
2746,50,1.0,14,40,54,14.7860646,-16.9357918,1,0,0,0,0,0,0,0,0,0
1791,250,0.25,10,60,14,13.995527,-15.719152,0,0,0,0,1,0,0,0,0,0
3694,1300,4.0,21,39,56,15.4789999,-15.8671954,1,0,0,0,0,0,0,0,0,0
8012,5000,5.0,19,70,48,13.686106,-15.572626,1,0,0,0,0,0,0,0,0,0
2475,300,1.0,7,66,48,14.666424,-16.332558,1,0,0,0,0,0,0,0,0,0
2956,200,2.0,5,76,45,14.383333,-12.95,0,0,0,0,1,0,0,0,0,0
2856,300,3.0,22,48,49,45.5056156,-73.61375919999999,0,0,0,0,1,0,0,0,0,0
3312,10000,4.0,15,53,56,13.8522276,-15.876004,0,0,0,0,0,0,1,0,0,0
6803,1000,1.419999957,7,42,70,14.8229403,-12.3503648,0,0,1,0,0,0,0,0,0,0
6192,2500,5.0,4,51,52,15.0,-16.416667,0,0,0,0,1,0,0,0,0,0
7541,50,0.5,5,55,36,15.17734,-16.304724,1,0,0,0,0,0,0,0,0,0
5691,1000,1.0,6,86,38,13.1440754,-14.1059408,0,0,0,0,1,0,0,0,0,0
6813,600,1.0,7,70,28,14.7701521,-17.3606593,0,0,0,0,0,0,0,0,0,1
5563,800,1.0,22,49,8,12.5683796,-16.1219048,0,0,0,0,0,0,0,1,0,0
5788,1500,3.0,11,55,8,14.9026699,-12.4638538,0,0,0,0,1,0,0,0,0,0
6287,200,1.0,6,70,70,15.0285048,-16.9011849,0,0,1,0,0,0,0,0,0,0
4774,100,1.0,6,52,25,14.0566349,-16.3353419,0,0,0,0,1,0,0,0,0,0
3199,280,1.0,7,37,56,14.870318,-16.251078,1,0,0,0,0,0,0,0,0,0
7169,2250,6.0,13,70,63,14.007478,-15.558228,1,0,0,0,0,0,0,0,0,0
7056,950,1.0,4,66,35,12.5128679,-12.381681,0,0,0,0,0,0,0,0,0,1
5866,400,2.5,10,55,16,14.23725,-16.521246,0,0,0,0,1,0,0,0,0,0
92,1250,3.0,10,20,48,37.22551,-80.4231382,1,0,0,0,0,0,0,0,0,0
2231,600,1.5,15,35,60,14.1652083,-16.0757749,0,0,1,0,0,0,0,0,0,0
615,500,0.441000015,10,52,56,14.6981132,-17.4605864,0,0,0,0,1,0,0,0,0,0
2580,60,0.023700001,25,51,60,14.6964336,-16.4768577,0,0,0,0,0,0,0,1,0,0
4033,1200,3.0,11,60,35,15.247223,-16.616926,0,0,0,0,1,0,0,0,0,0
2127,600,1.0,6,40,63,14.8038531,-15.9053689,1,0,0,0,0,0,0,0,0,0
1545,2000,4.0,12,60,38,41.4587113,-81.5645969,1,0,0,0,0,0,0,0,0,0
6821,400,0.699999988,8,51,40,12.5376359,-16.251493,0,0,0,0,0,0,0,1,0,0
6683,70,1.0,10,30,48,14.664357,-17.4371223,0,0,0,0,0,1,0,0,0,0
3443,150,3.0,12,40,42,14.229619,-15.16475,0,0,1,0,0,0,0,0,0,0
3395,350,1.0,8,35,56,15.0285048,-16.9011849,1,0,0,0,0,0,0,0,0,0
4367,4500,2.0,14,58,76,12.92281,-16.461386,0,0,0,0,0,0,0,1,0,0
2807,900,2.0,25,65,63,13.9137639,-15.6676471,0,0,1,0,0,0,0,0,0,0
3768,300,2.0,15,50,46,14.1321,-15.5533,0,0,0,0,1,0,0,0,0,0
4411,400,3.0,17,42,70,0.0265717,18.2970692,0,0,1,0,0,0,0,0,0,0
4163,700,1.5,1,56,8,12.9356273,-15.5899413,1,0,0,0,0,0,0,0,0,0
2490,315,1.0,9,48,49,12.7924409,-15.9685189,0,0,0,0,1,0,0,0,0,0
1811,400,2.0,8,53,70,13.765256,-15.906284,0,0,0,0,1,0,0,0,0,0
6490,1360,2.0,20,82,2,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
4406,700,2.0,6,33,56,15.486596,-15.657897,0,0,0,0,1,0,0,0,0,0
3186,200,1.0,5,48,49,16.593767,-14.99098,0,0,0,0,1,0,0,0,0,0
4209,4000,1.0,20,65,56,15.4789999,-15.8671954,1,0,0,0,0,0,0,0,0,0
3251,2500,3.0,11,65,8,14.566667,-16.383333,0,0,0,0,1,0,0,0,0,0
7007,80,1.0,7,40,48,14.776901,-16.2051484,0,0,0,0,0,1,0,0,0,0
1288,1920,0.560000002,21,62,72,16.2211253,-14.4723301,0,0,0,0,0,0,0,1,0,0
1002,340,0.5,7,50,30,12.4244545,-12.0061503,1,0,0,0,0,0,0,0,0,0
5344,1000,5.0,18,32,49,14.908855,-15.771968,0,0,1,0,0,0,0,0,0,0
3722,900,3.0,13,42,48,14.4850425,-17.074614,1,0,0,0,0,0,0,0,0,0
1176,2000,5.0,18,57,28,14.993048,-17.005227,0,0,1,0,0,0,0,0,0,0
6376,800,4.0,10,57,48,40.80368379999999,-73.953276,0,0,0,0,0,0,0,0,0,1
2203,500,0.75,11,62,48,15.17734,-16.304724,0,0,0,0,1,0,0,0,0,0
2437,560,1.0,3,57,8,13.9333,-15.4,0,0,0,0,1,0,0,0,0,0
859,800,13.0,7,75,48,14.8665572,-15.8994956,1,0,0,0,0,0,0,0,0,0
3361,2500,3.0,18,55,48,38.8928441,-77.0403808,1,0,0,0,0,0,0,0,0,0
2061,750,0.25,8,45,25,14.497401,-14.452362,0,0,0,0,0,0,0,1,0,0
2365,1500,2.0,8,40,49,13.7614,-15.9083,0,0,1,0,0,0,0,0,0,0
6672,250,1.0,10,52,4,14.67231,-17.20784,0,0,1,0,0,0,0,0,0,0
2788,500,0.337599993,9,75,35,14.3699709,-16.9376239,1,0,0,0,0,0,0,0,0,0
5010,650,1.274299979,16,68,55,15.3688083,-13.1365521,0,0,0,0,0,0,0,0,0,1
2668,35,1.0,8,52,32,14.6286613,-16.2945562,0,0,0,0,0,1,0,0,0,0
4006,500,5.0,16,40,48,14.229619,-15.16475,0,0,0,0,1,0,0,0,0,0
4797,650,1.5,25,70,49,14.266667,-15.75,1,0,0,0,0,0,0,0,0,0
666,600,1.637500048,12,47,60,13.526976,-15.162059,1,0,0,0,0,0,0,0,0,0
4467,900,1.0,8,65,42,16.061951,-16.454944,0,0,1,0,0,0,0,0,0,0
6791,700,3.0,13,42,49,16.0282465,-16.4832893,1,0,0,0,0,0,0,0,0,0
1337,2,0.0035,5,72,48,12.510241,-16.27865,0,0,0,0,1,0,0,0,0,0
3999,1440,4.0,9,42,42,13.943329,-16.014255,0,0,0,0,1,0,0,0,0,0
5324,1600,1.804200053,7,47,70,13.334342,-15.282419,1,0,0,0,0,0,0,0,0,0
2195,800,2.0,1,52,7,28.0587031,-82.41385389999999,0,0,0,0,1,0,0,0,0,0
2610,740,1.0,4,63,35,12.993248,-15.710105,0,0,1,0,0,0,0,0,0,0
305,500,1.25,12,64,56,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
8014,2500,1.0,19,70,48,13.686106,-15.572626,0,0,1,0,0,0,0,0,0,0
3746,800,1.407500029,20,67,42,13.7725888,-13.6710059,0,0,0,0,0,0,0,0,0,1
7919,900,8.0,9,55,35,14.8324,-16.149,0,0,0,0,1,0,0,0,0,0
6302,750,4.0,7,47,60,14.8213538,-15.9409127,1,0,0,0,0,0,0,0,0,0
7180,300,0.5,13,68,49,45.4847268,-73.627969,0,0,0,0,0,1,0,0,0,0
2961,850,1.0,6,35,7,28.0587031,-82.41385389999999,1,0,0,0,0,0,0,0,0,0
6516,1500,2.0,13,36,40,40.8075355,-73.9625727,1,0,0,0,0,0,0,0,0,0
2905,4400,0.5,5,45,20,16.2774313,-16.1389809,0,0,0,0,0,0,0,1,0,0
6961,600,2.0,7,71,48,14.270251,-15.9406128,0,0,0,0,0,1,0,0,0,0
5891,400,3.0,8,72,48,15.247223,-16.616926,0,0,0,0,1,0,0,0,0,0
423,600,2.0,15,40,70,13.887958,-15.67593,0,0,0,0,1,0,0,0,0,0
6943,1000,1.0,8,57,8,13.7228867,-13.5849104,1,0,0,0,0,0,0,0,0,0
1563,660,1.5,24,70,42,12.995899,-15.161333,0,0,0,0,0,0,0,0,0,1
2349,300,1.0,10,75,49,13.5238459,-13.511882,1,0,0,0,0,0,0,0,0,0
2402,1200,2.0,5,74,24,14.25,-15.95,1,0,0,0,0,0,0,0,0,0
8283,600,0.449999988,18,62,8,15.343811,-12.936265,0,0,0,0,1,0,0,0,0,0
4672,300,0.592800021,9,51,42,42.3770029,-71.11666009999999,0,0,0,0,0,0,0,0,0,1
5376,800,2.0,18,55,54,14.019646,-16.0640179,1,0,0,0,0,0,0,0,0,0
1057,1800,3.0,16,70,35,14.870318,-16.251078,1,0,0,0,0,0,0,0,0,0
744,245,0.5,10,45,42,14.2849198,-15.5342485,0,0,0,0,0,1,0,0,0,0
7172,456,0.64200002,4,86,48,14.7428345,-12.2404869,1,0,0,0,0,0,0,0,0,0
5439,600,1.0,5,36,41,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
103,2400,5.0,14,71,48,14.819,-16.0468,0,0,0,0,1,0,0,0,0,0
7771,200,0.73299998,10,37,70,13.894185,-15.407753,0,0,1,0,0,0,0,0,0,0
2524,300,2.5,8,26,54,15.4184221,-16.0728356,0,0,0,0,1,0,0,0,0,0
2049,1000,5.0,8,73,63,13.89734,-15.77906,0,0,0,0,1,0,0,0,0,0
2917,3,0.0027,11,60,8,12.5683796,-16.1219048,0,0,0,0,0,0,0,1,0,0
3762,944,1.799999952,20,76,21,14.5373151,-17.0639247,0,0,0,0,1,0,0,0,0,0
5228,1200,3.0,11,53,46,14.063682,-15.50701,0,0,0,0,1,0,0,0,0,0
374,500,1.0,15,34,35,14.7561322,-17.4567048,1,0,0,0,0,0,0,0,0,0
2241,600,0.5,10,52,32,41.3163244,-72.92234309999999,0,0,1,0,0,0,0,0,0,0
3676,760,1.25,11,64,14,34.068921,-118.4451811,1,0,0,0,0,0,0,0,0,0
4312,1300,2.5,8,60,35,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
6935,1500,2.0,12,35,56,43.312739,-1.580979,0,0,0,0,1,0,0,0,0,0
5913,200,2.0,18,60,48,13.6928389,-15.5341249,0,0,0,0,1,0,0,0,0,0
7974,1000,1.0,8,26,49,14.1652083,-16.0757749,0,0,0,0,0,0,0,0,0,1
6541,550,0.25,14,79,48,13.995527,-15.719152,0,0,0,0,0,0,1,0,0,0
8241,100,0.5,9,43,52,14.7497406,-17.5100452,0,0,0,0,0,0,0,0,0,1
7549,210,0.25,7,56,35,12.568263,-16.172958,0,0,1,0,0,0,0,0,0,0
2977,1000,5.0,12,67,30,14.9026699,-12.4638538,0,0,0,0,1,0,0,0,0,0
3469,2000,2.0,11,48,56,14.9052887,-15.8877171,0,0,1,0,0,0,0,0,0,0
7840,210,2.5,21,60,54,14.840575,-16.531755,0,0,0,0,1,0,0,0,0,0
2560,709,0.25,13,62,56,45.5056156,-73.61375919999999,0,0,0,0,0,0,1,0,0,0
578,2000,2.0,11,45,48,14.7309898,-17.4682077,1,0,0,0,0,0,0,0,0,0
1033,950,2.0,9,59,48,13.8,-14.6167,0,0,0,0,1,0,0,0,0,0
3902,800,1.0,8,45,45,14.7701521,-17.3606593,0,0,1,0,0,0,0,0,0,0
4525,100,1.0,7,50,50,14.7309898,-17.4682077,0,0,0,0,0,0,0,0,0,1
1303,250,1.5,6,63,48,14.7567,-16.6107,1,0,0,0,0,0,0,0,0,0
1142,450,1.0,8,45,57,43.312739,-1.580979,0,0,1,0,0,0,0,0,0,0
2983,35,1.0,1,41,42,14.7578805,-17.4388037,0,0,1,0,0,0,0,0,0,0
7011,1500,2.0,14,70,35,14.7252639,-16.5672462,0,0,0,0,1,0,0,0,0,0
975,750,3.5,22,64,60,15.17734,-16.304724,1,0,0,0,0,0,0,0,0,0
723,150,0.833333313,20,36,56,14.7361419,-16.4435885,0,0,0,0,0,1,0,0,0,0
7952,800,1.0,19,40,48,14.7912692,-17.1141145,0,0,0,0,1,0,0,0,0,0
6030,600,2.0,5,48,49,40.1019523,-88.2271615,0,0,0,0,1,0,0,0,0,0
74,200,0.75,4,33,10,12.5892062,-16.2627264,0,0,1,0,0,0,0,0,0,0
5808,660,2.5,12,64,64,16.2211253,-14.4723301,0,0,0,0,0,1,0,0,0,0
3867,950,1.647099972,7,45,35,11.3232042,-12.2891314,1,0,0,0,0,0,0,0,0,0
369,300,2.0,10,50,35,14.8072868,-16.925531,1,0,0,0,0,0,0,0,0,0
4326,100,0.166999996,3,49,60,13.7725888,-13.6710059,0,0,0,0,0,0,0,0,0,1
1070,1000,3.0,12,60,42,13.5958515,-15.6046002,0,0,0,0,1,0,0,0,0,0
167,60,0.5,4,45,49,14.8665572,-15.8994956,0,0,1,0,0,0,0,0,0,0
5383,250,1.0,7,60,47,12.442989,-16.748943,0,0,0,0,0,0,0,1,0,0
2642,300,1.0,12,38,48,13.3147492,-14.2123581,0,0,0,0,1,0,0,0,0,0
4507,300,1.0,7,57,30,14.7422891,-17.4709289,0,0,0,0,0,0,0,0,1,0
3236,250,1.0,9,58,35,13.1685154,-15.0937378,0,0,0,0,1,0,0,0,0,0
2521,300,4.0,16,42,56,14.8665572,-15.8994956,1,0,0,0,0,0,0,0,0,0
4517,300,3.0,15,52,5,13.995527,-15.719152,0,0,0,0,1,0,0,0,0,0
3264,800,1.0,9,65,48,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
6397,340,1.0,18,47,30,13.146617,-13.752088,0,0,1,0,0,0,0,0,0,0
7731,6000,2.0,9,42,6,13.7228867,-13.5849104,0,0,0,0,0,0,0,1,0,0
2886,2500,1.0,7,65,8,14.7561322,-17.4567048,0,0,0,0,0,0,0,1,0,0
2687,120,4.0,18,25,42,12.995899,-15.161333,0,0,0,0,1,0,0,0,0,0
5641,1000,1.0,21,45,75,46.78174629999999,-71.2747424,0,0,1,0,0,0,0,0,0,0
8280,300,2.0,8,55,43,14.7561322,-17.4567048,0,0,0,0,1,0,0,0,0,0
4123,100,1.0,10,60,48,15.020773,-15.902403,0,0,0,0,0,0,0,0,1,0
48,200,3.0,6,72,48,40.72951339999999,-73.9964609,1,0,0,0,0,0,0,0,0,0
1525,800,2.0,7,77,49,13.1440754,-14.1059408,0,0,0,0,1,0,0,0,0,0
4233,4500,3.0,11,70,48,14.896447,-15.954114,0,0,0,0,1,0,0,0,0,0
113,150,0.250400007,9,67,35,41.1334882,-81.7887765,0,0,0,0,1,0,0,0,0,0
1254,1500,2.0,3,65,13,15.020773,-15.902403,0,0,0,0,1,0,0,0,0,0
1662,3000,2.0,13,60,48,12.8373481,-16.362568,0,0,0,0,0,0,0,1,0,0
4614,1200,0.5,7,42,42,14.664357,-17.4371223,0,0,0,0,0,0,0,1,0,0
7670,100,4.0,7,32,50,45.5154553,-73.5623129,0,0,0,0,1,0,0,0,0,0
583,100,2.0,6,62,56,15.922639,-16.3964218,0,0,0,0,0,1,0,0,0,0
5728,200,3.0,8,56,25,15.980688,-16.463694,0,0,0,0,0,1,0,0,0,0
1432,180,1.0,10,38,46,14.8349101,-15.9007005,0,0,1,0,0,0,0,0,0,0
7023,280,0.200000003,13,52,48,14.7547111,-17.4736087,0,0,1,0,0,0,0,0,0,0
927,250,1.0,7,42,4,12.8845055,-3.1428341,0,0,0,0,1,0,0,0,0,0
772,200,1.0,10,48,56,14.6821999,-17.450951,0,0,0,0,0,0,0,0,1,0
4566,1000,2.0,11,52,56,13.691138,-15.775662,0,0,0,0,1,0,0,0,0,0
4475,500,2.0,5,65,20,14.47376,-16.620935,0,0,0,0,1,0,0,0,0,0
5106,500,1.0,10,50,7,14.572845,-16.437431,1,0,0,0,0,0,0,0,0,0
7804,700,1.0,7,40,48,14.8665572,-15.8994956,0,0,0,0,0,1,0,0,0,0
3516,200,1.945500016,15,60,42,43.2994285,-74.21793260000001,0,0,1,0,0,0,0,0,0,0
5576,900,0.800000012,5,55,28,13.866667,-16.633333,0,0,1,0,0,0,0,0,0,0
5005,400,1.0,6,47,38,14.0237471,-15.1873049,1,0,0,0,0,0,0,0,0,0
7577,4500,10.0,38,51,48,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
1186,200,1.0,6,53,48,44.97399,-93.2277285,1,0,0,0,0,0,0,0,0,0
5569,500,2.0,25,55,49,15.09967,-16.229696,0,0,0,0,0,0,0,0,1,0
6520,100,1.299999952,4,60,63,15.4103452,-16.0860628,0,0,0,0,1,0,0,0,0,0
4299,600,1.5,8,81,42,40.8075355,-73.9625727,0,0,0,0,1,0,0,0,0,0
1124,40,0.25,13,63,36,14.85,-16.3667,0,0,0,0,0,1,0,0,0,0
7200,700,8.0,8,37,45,14.7182816,-17.4504659,0,0,0,0,1,0,0,0,0,0
6409,2000,3.0,12,32,48,15.6016569,-13.3176868,1,0,0,0,0,0,0,0,0,0
2050,700,3.0,7,35,48,40.8075355,-73.9625727,1,0,0,0,0,0,0,0,0,0
2043,350,0.200000003,10,63,60,12.575849,-16.1419212,0,0,0,0,0,0,0,1,0,0
5520,600,1.200000048,4,75,35,14.19283,-16.1942999,0,0,0,0,1,0,0,0,0,0
766,350,1.0,6,43,35,14.7747141,-17.267343,0,0,0,0,0,1,0,0,0,0
4979,500,3.400000095,6,59,46,12.488625,-16.529349,0,0,0,0,0,0,0,1,0,0
4250,1800,5.0,10,70,48,14.3467,-16.1555,1,0,0,0,0,0,0,0,0,0
1927,2300,3.896899939,11,61,48,14.675627,-16.888346,0,0,0,0,1,0,0,0,0,0
3851,500,1.0,7,41,48,14.8943707,-16.2036778,0,0,0,0,0,0,0,0,0,1
1512,120,2.25,11,60,28,14.7354543,-17.4248027,1,0,0,0,0,0,0,0,0,0
7437,200,0.5,10,45,42,40.9408889,-73.74351469999999,0,0,0,0,0,0,0,0,0,1
7411,4500,7.0,19,38,50,14.8316297,-17.2449741,0,0,0,0,0,0,0,0,0,1
272,800,3.0,12,60,36,14.6565611,-16.2315917,0,0,0,0,1,0,0,0,0,0
1553,150,0.5,9,37,45,33.6748012,-117.8752922,0,0,1,0,0,0,0,0,0,0
614,500,0.38440001,10,52,56,14.6981132,-17.4605864,1,0,0,0,0,0,0,0,0,0
3368,500,2.0,11,38,36,14.2573123,-15.3505611,1,0,0,0,0,0,0,0,0,0
3076,700,2.0,9,70,15,15.247223,-16.616926,0,0,0,0,1,0,0,0,0,0
4658,3500,3.0,11,65,63,14.8943707,-16.2036778,0,0,0,0,1,0,0,0,0,0
118,2500,1.0,5,60,6,12.6052118,-15.6573821,0,0,0,0,0,0,0,1,0,0
5889,6000,1.0,8,57,8,16.0068567,-13.6878382,0,0,0,0,0,0,1,0,0,0
6016,9000,3.0,7,40,48,15.380245,-15.25965,1,0,0,0,0,0,0,0,0,0
5740,150,2.0,12,52,48,14.709495,-16.658633,0,0,0,0,1,0,0,0,0,0
1343,400,1.0,6,65,48,14.6286613,-16.2945562,0,0,0,0,1,0,0,0,0,0
7336,90,0.5,3,68,56,14.6804249,-17.4422373,0,0,1,0,0,0,0,0,0,0
1406,716,1.0,8,64,30,13.146617,-13.752088,1,0,0,0,0,0,0,0,0,0
6932,1000,4.0,9,70,8,14.6734519,-17.4632496,0,0,0,0,1,0,0,0,0,0
816,500,0.699999988,11,32,77,14.222893,-16.8182009,1,0,0,0,0,0,0,0,0,0
2221,1000,1.0,7,58,40,12.672876,-15.909299,0,0,0,0,0,0,0,1,0,0
6477,1000,0.676100016,12,73,9,16.0168242,-16.4928616,1,0,0,0,0,0,0,0,0,0
6857,400,2.0,13,30,49,14.6821999,-17.450951,0,0,0,0,1,0,0,0,0,0
1031,1900,3.0,9,59,48,13.8,-14.6167,1,0,0,0,0,0,0,0,0,0
252,1500,2.0,8,53,4,14.155166,-16.037436,1,0,0,0,0,0,0,0,0,0
2487,1000,3.0,7,90,48,14.7483711,-17.3613551,1,0,0,0,0,0,0,0,0,0
7624,2000,3.0,10,61,48,13.6928389,-15.5341249,0,0,0,0,1,0,0,0,0,0
1255,275,0.75,10,60,52,12.8924707,-14.3355527,0,0,0,0,1,0,0,0,0,0
3961,1100,0.209999993,7,81,48,14.8415592,-12.4022404,0,0,1,0,0,0,0,0,0,0
414,1700,1.5,8,62,45,38.6487895,-90.3107962,1,0,0,0,0,0,0,0,0,0
8209,750,1.0,6,52,45,12.5635092,-15.8422401,0,0,1,0,0,0,0,0,0,0
2088,300,2.0,10,46,49,14.105202,-15.5415755,0,0,0,0,1,0,0,0,0,0
4370,100,4.0,14,57,48,14.6674174,-17.4395282,0,0,0,0,0,1,0,0,0,0
5732,300,1.0,6,40,63,14.2304389,-16.8679899,0,0,1,0,0,0,0,0,0,0
1809,50,0.5,6,85,48,14.497401,-14.452362,0,0,0,0,0,1,0,0,0,0
7159,1500,2.0,18,65,45,13.075033,-15.61002,1,0,0,0,0,0,0,0,0,0
6500,1000,0.272799999,9,45,70,16.593767,-14.99098,0,0,0,0,1,0,0,0,0,0
7691,300,1.514799953,5,60,35,13.282822,-15.303216,0,0,0,0,1,0,0,0,0,0
4940,560,2.019999981,14,56,21,12.7919928,-13.8346685,1,0,0,0,0,0,0,0,0,0
5466,700,0.150000006,8,65,49,13.995527,-15.719152,0,0,0,0,0,0,1,0,0,0
4348,1700,1.0,5,71,25,14.716677,-17.4676861,1,0,0,0,0,0,0,0,0,0
1622,500,0.5,15,42,32,13.7372,-16.4815,0,0,0,0,1,0,0,0,0,0
5925,400,2.0,10,30,49,16.0282465,-16.4832893,0,0,0,0,1,0,0,0,0,0
5898,1200,0.310000002,8,58,42,12.733333,-14.35,0,0,0,0,0,0,0,0,0,1
7726,8000,4.0,18,70,50,13.894185,-15.407753,1,0,0,0,0,0,0,0,0,0
5119,1800,4.0,6,56,7,13.075033,-15.61002,0,0,0,0,0,0,0,1,0,0
2723,1500,3.0,12,52,76,15.4789999,-15.8671954,0,0,0,0,1,0,0,0,0,0
7776,2000,6.0,5,35,54,14.753727,-17.4521585,1,0,0,0,0,0,0,0,0,0
4906,600,2.0,8,50,40,14.973457,-15.878181,1,0,0,0,0,0,0,0,0,0
4040,600,1.5,7,55,45,12.672876,-15.909299,1,0,0,0,0,0,0,0,0,0
1161,600,2.0,8,58,70,15.0285048,-16.9011849,0,0,0,0,1,0,0,0,0,0
1181,500,1.0,6,53,40,12.5446763,-15.8084823,0,0,1,0,0,0,0,0,0,0
3208,900,1.0,7,50,48,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
3207,600,1.0,7,50,48,14.497401,-14.452362,1,0,0,0,0,0,0,0,0,0
7236,1700,2.5,13,47,70,15.020096,-16.282324,1,0,0,0,0,0,0,0,0,0
1740,1300,2.469799995,14,39,42,13.7725888,-13.6710059,1,0,0,0,0,0,0,0,0,0
569,250,0.800000012,10,54,40,40.7379656,-73.9760519,0,0,1,0,0,0,0,0,0,0
7022,600,1.5,8,46,46,14.7856199,-16.9137265,0,0,0,0,1,0,0,0,0,0
3991,2600,1.25,17,42,84,14.3489479,-3.609117,1,0,0,0,0,0,0,0,0,0
4421,36,0.430000007,9,86,97,38.8985658,-77.04428419999999,0,0,0,0,0,0,0,0,0,1
6580,750,0.5,14,65,20,12.953219,-16.558695,1,0,0,0,0,0,0,0,0,0
3966,800,2.0,5,62,49,35.2862701,-86.3639907,0,0,0,0,1,0,0,0,0,0
6684,250,1.0,7,36,25,14.2069519,-16.0214048,1,0,0,0,0,0,0,0,0,0
1630,1500,1.5,11,87,35,14.497401,-14.452362,0,0,0,0,1,0,0,0,0,0
5064,300,1.25,7,51,54,14.5714767,-17.0559502,1,0,0,0,0,0,0,0,0,0
5670,550,2.650000095,8,40,50,13.6563464,-14.1589513,1,0,0,0,0,0,0,0,0,0
146,200,1.0,21,55,35,13.7725888,-13.6710059,0,0,0,0,0,0,0,0,1,0
3734,1200,1.0,5,56,30,14.693436,-17.459282,1,0,0,0,0,0,0,0,0,0
480,350,0.5,7,36,48,16.2248747,-15.6881788,1,0,0,0,0,0,0,0,0,0
3265,300,1.5,9,65,48,14.497401,-14.452362,0,0,1,0,0,0,0,0,0,0
5821,250,2.0,7,57,35,14.908855,-15.771968,0,0,0,0,1,0,0,0,0,0
3946,120,2.0,5,45,35,13.886193,-16.231048,0,0,0,0,0,1,0,0,0,0
1567,200,1.5,8,62,48,14.697239,-15.646563,0,0,0,0,0,0,0,0,0,1
3012,850,1.25,12,54,35,14.6019512,-17.1469751,0,0,1,0,0,0,0,0,0,0
4776,150,0.100000001,17,27,21,12.9283363,-16.7411559,0,0,0,0,0,0,0,1,0,0
7403,2500,4.0,18,65,48,15.6,-16.066667,1,0,0,0,0,0,0,0,0,0
9,150,0.25,9,52,2,13.839155,-12.309654,1,0,0,0,0,0,0,0,0,0
3359,400,1.0,12,26,48,40.8075355,-73.9625727,1,0,0,0,0,0,0,0,0,0
7109,550,2.0,5,42,49,13.233333,-13.7,0,0,0,0,1,0,0,0,0,0
2501,1300,3.0,13,75,48,14.343634,-15.881716,0,0,0,0,1,0,0,0,0,0
