,id_men,culture_label,production_kg,superficie,villages,taille_menage,age,nbre_heure_travail,lat,lng
1967,847,Sorgho,200,1.5,Gaina Mbar,8,62,43.69523604688676,14.697239,-15.646563
1968,848,Arachide,1850,2.0,SARE BITEYE,8,37,50.0,12.9178856,-15.0082584
1969,848,Mais,550,1.0,SARE BITEYE,8,37,50.0,12.9178856,-15.0082584
1970,848,Mil,900,1.5,SARE BITEYE,8,37,50.0,12.9178856,-15.0082584
1971,849,Mais,100,0.5,Kafoul,13,42,30.0,14.7561322,-17.4567048
1972,849,Riz,200,0.449999988,Kafoul,13,42,30.0,14.7561322,-17.4567048
1973,850,Riz,490,0.069580004,Senghalène,13,61,20.0,12.4957879,-16.544348
1974,851,Arachide,500,1.5,T'ouba mandingue,10,46,60.0,14.772693,-15.977585
1975,851,Niebe,50,0.5,T'ouba mandingue,10,46,60.0,14.772693,-15.977585
1976,851,Riz,1000,1.0,T'ouba mandingue,10,46,60.0,14.772693,-15.977585
1977,852,Arachide,500,4.0,Médina sy,15,45,8.0,14.6784589,-17.444419
1978,852,Mil,150,6.0,Médina sy,15,45,8.0,14.6784589,-17.444419
1982,855,Riz,95,0.0832,Mlomp Djicomol,10,37,35.0,12.5510435,-16.5919031
1983,856,Arachide,1000,1.0,Pathieme,7,50,30.0,14.8198414,-15.8952819
1984,856,Mil,1000,2.0,Pathieme,7,50,30.0,14.8198414,-15.8952819
1985,857,Arachide,400,5.0,Kewre,21,66,42.0,14.9349165,-16.5409596
1986,857,Mil,1000,3.5,Kewre,21,66,42.0,14.9349165,-16.5409596
1987,858,Arachide,300,7.119999886,Gap (keur dieumb dia),13,40,42.0,14.908855,-15.771968
1988,858,Mil,900,2.5,Gap (keur dieumb dia),13,40,42.0,14.908855,-15.771968
1989,858,Niebe,200,0.25999999,Gap (keur dieumb dia),13,40,42.0,14.908855,-15.771968
1990,858,Pasteque,500,0.200000003,Gap (keur dieumb dia),13,40,42.0,14.908855,-15.771968
2002,862,Mil,150,1.0,Velingara maure,1,78,1.0,13.1440754,-14.1059408
2003,863,Riz,400,0.25,Agniack,22,40,56.0,12.571675,-16.104181
2004,864,Arachide,550,1.348700047,Sao Soucouta,7,40,50.0,13.7870492,-16.4779739
2005,864,Mil,250,0.685699999,Sao Soucouta,7,40,50.0,13.7870492,-16.4779739
2006,865,Arachide,1000,4.0,Darou  gaye,8,60,35.0,15.012194,-16.592772
2007,865,Mil,800,4.0,Darou  gaye,8,60,35.0,15.012194,-16.592772
2008,866,Arachide,2400,3.0,Missirah diakhaly,17,62,50.0,13.68042,-16.50128
2009,866,Mais,3240,4.0,Missirah diakhaly,17,62,50.0,13.68042,-16.50128
2010,866,Mil,2000,5.0,Missirah diakhaly,17,62,50.0,13.68042,-16.50128
2011,867,Arachide,7000,5.0,Keur Aly gueye,16,52,35.0,14.7876917,-17.2080622
2012,867,Mil,3420,4.0,Keur Aly gueye,16,52,35.0,14.7876917,-17.2080622
2014,869,Arachide,1200,1.5,Mabo   Keur   Babou    Seck,16,65,35.0,13.9137639,-15.6676471
2015,869,Mil,1000,1.5,Mabo   Keur   Babou    Seck,16,65,35.0,13.9137639,-15.6676471
2016,870,Niebe,0,2.0,NdiebeneToube,7,62,40.0,13.992552,-15.475546
2017,871,Arachide,750,3.0,Botou,13,53,77.0,13.8046184,-13.5798477
2018,871,Mais,400,2.0,Botou,13,53,77.0,13.8046184,-13.5798477
2019,871,Sorgho,1000,3.0,Botou,13,53,77.0,13.8046184,-13.5798477
2020,872,Riz,800,1.0,Tambacoumba,11,75,45.0,13.7725888,-13.6710059
2024,874,Arachide,100,0.611500025,Seno Palel,12,62,5.0,16.793492,13.8100324
2025,875,Arachide,1000,2.5,Belal djiga,12,39,42.0,39.9566127,-75.18994409999999
2026,875,Mais,50,0.316455692,Belal djiga,12,39,42.0,39.9566127,-75.18994409999999
2027,875,Mil,1200,6.0,Belal djiga,12,39,42.0,39.9566127,-75.18994409999999
2028,876,Arachide,2000,3.0,Toulde kahe,12,36,42.0,16.416667,-14.116667
2029,876,Mais,800,1.5,Toulde kahe,12,36,42.0,16.416667,-14.116667
2030,876,Mil,700,2.0,Toulde kahe,12,36,42.0,16.416667,-14.116667
2031,877,Arachide,800,3.0,ngaba,10,42,40.0,32.902459,101.706655
2032,877,Mais,100,0.5,ngaba,10,42,40.0,32.902459,101.706655
2033,877,Mil,900,6.0,ngaba,10,42,40.0,32.902459,101.706655
2034,878,Riz,2800,0.400000006,THIENEL SAKHOBE,8,60,10.0,16.2248747,-15.6881788
2038,880,Arachide,5000,4.5,Mangera,10,35,8.0,14.7082093,-17.4714518
2039,880,Riz,200,0.444444448,Mangera,10,35,8.0,14.7082093,-17.4714518
2040,881,Arachide,700,1.0,Kenewal,12,65,28.0,38.9054458,-77.04954719999999
2041,881,Mais,500,1.0,Kenewal,12,65,28.0,38.9054458,-77.04954719999999
2044,883,Arachide,400,0.75,Nemabah,15,42,32.0,13.7372,-16.4815
2045,883,Mil,500,0.5,Nemabah,15,42,32.0,13.7372,-16.4815
2046,883,Riz,350,0.5,Nemabah,15,42,32.0,13.7372,-16.4815
2047,884,Mais,1580,4.0,Vélin gara  nguenth,4,56,60.0,38.9531162,-77.45653879999999
2048,884,Mil,900,2.0,Vélin gara  nguenth,4,56,60.0,38.9531162,-77.45653879999999
2049,885,Riz,250,0.2271,Cabrousse mossor,6,39,30.0,12.3505299,-16.716631
2055,888,Arachide,500,2.0,Ndioum Ngainth,5,53,56.0,16.5101114,-14.6500371
2056,888,Mais,150,1.0,Ndioum Ngainth,5,53,56.0,16.5101114,-14.6500371
2057,888,Mil,300,2.0,Ndioum Ngainth,5,53,56.0,16.5101114,-14.6500371
2058,889,Mil,1500,1.5,1,11,87,35.0,14.497401,-14.452362
2059,890,Arachide,300,1.5,Ede,6,45,52.0,14.7497406,-17.5100452
2060,890,Mais,300,1.0,Ede,6,45,52.0,14.7497406,-17.5100452
2061,890,Mil,500,1.5,Ede,6,45,52.0,14.7497406,-17.5100452
2062,890,Niebe,150,1.0,Ede,6,45,52.0,14.7497406,-17.5100452
2063,890,Sorgho,400,1.0,Ede,6,45,52.0,14.7497406,-17.5100452
2066,892,Riz,2,0.0025,Agnack petit,8,70,43.69523604688676,12.5683796,-16.1219048
2067,893,Arachide,800,2.0,Mbindo,7,48,30.0,45.5125995,-73.56059549999999
2068,893,Mil,600,1.0,Mbindo,7,48,30.0,45.5125995,-73.56059549999999
2069,893,Niebe,75,1.0,Mbindo,7,48,30.0,45.5125995,-73.56059549999999
2070,894,Riz,2300,0.579999983,Fanaye,7,51,64.0,16.5258829,-15.2224062
2071,895,Arachide,500,3.75,Khourou  mbacke,9,72,30.0,14.7551751,-16.0820203
2072,895,Mil,350,1.659999967,Khourou  mbacke,9,72,30.0,14.7551751,-16.0820203
2073,895,Niebe,200,0.094999999,Khourou  mbacke,9,72,30.0,14.7551751,-16.0820203
2074,896,Arachide,4000,5.0,Taiba Niassene,25,57,56.0,13.7614,-15.9083
2075,896,Mais,3000,2.0,Taiba Niassene,25,57,56.0,13.7614,-15.9083
2076,897,Riz,3000,0.5,Kassack   sud,7,68,35.0,16.3791,-15.9972
2077,898,Arachide,300,2.819000006,Médina koily,10,41,56.0,14.6821999,-17.450951
2078,898,Mil,883,1.748800039,Médina koily,10,41,56.0,14.6821999,-17.450951
2079,899,Arachide,750,3.0,Ebarack,12,49,12.0,40.7794366,-73.963244
2080,899,Mais,1500,3.0,Ebarack,12,49,12.0,40.7794366,-73.963244
2081,899,Riz,1000,2.0,Ebarack,12,49,12.0,40.7794366,-73.963244
2082,900,Arachide,800,0.5,Bembou,5,33,49.0,12.8252941,-11.8749152
2083,900,Mais,600,0.5,Bembou,5,33,49.0,12.8252941,-11.8749152
2084,901,Mil,350,0.400000006,Demizine,4,39,48.0,15.6126361,-13.2300874
2085,901,Riz,750,0.400000006,Demizine,4,39,48.0,15.6126361,-13.2300874
2086,902,Bissap,3000,1.424499989,Teup dall,10,65,43.69523604688676,32.8998091,-97.0403352
2087,902,Manioc,770,1.704599977,Teup dall,10,65,43.69523604688676,32.8998091,-97.0403352
2088,902,Niebe,1200,0.847000003,Teup dall,10,65,43.69523604688676,32.8998091,-97.0403352
2089,903,Arachide,1800,1.5,Diegoune,13,60,43.69523604688676,12.8373481,-16.362568
2090,903,Riz,3000,2.0,Diegoune,13,60,43.69523604688676,12.8373481,-16.362568
2091,904,Arachide,1500,3.0,Diout ngeul,5,30,42.0,14.7386755,-17.5138456
2092,904,Mil,3000,4.0,Diout ngeul,5,30,42.0,14.7386755,-17.5138456
2093,905,Arachide,500,1.0,SARE PATHE DIALLO,11,43,50.0,38.6487895,-90.3107962
2094,905,Mil,370,0.5,SARE PATHE DIALLO,11,43,50.0,38.6487895,-90.3107962
2095,906,Mil,300,3.0,Samba doguelle,6,38,49.0,15.270038,-14.05063
2099,908,Arachide,200,0.5,Boeuf  dieng,4,35,21.0,28.2096451,-82.72333379999999
2100,909,Mil,2500,3.0,Dendiely,11,47,56.0,14.497401,-14.452362
2101,910,Mil,500,1.0,Ndiatta,8,35,70.0,14.7499152,-17.3881991
2102,910,Niebe,70,1.0,Ndiatta,8,35,70.0,14.7499152,-17.3881991
2103,911,Arachide,300,0.5,Silane,11,37,56.0,14.7361419,-16.4435885
2104,911,Mil,600,1.5,Silane,11,37,56.0,14.7361419,-16.4435885
2105,911,Niebe,15,0.5,Silane,11,37,56.0,14.7361419,-16.4435885
2106,912,Arachide,3250,2.0,SINTHIANG,12,52,35.0,15.51037,-13.263462
2107,912,Mil,500,2.0,SINTHIANG,12,52,35.0,15.51037,-13.263462
2108,912,Riz,245,1.0,SINTHIANG,12,52,35.0,15.51037,-13.263462
2113,915,Arachide,500,1.0,PATAR,8,50,48.0,14.703772,-16.156868
2114,915,Mil,800,1.0,PATAR,8,50,48.0,14.703772,-16.156868
2115,915,Niebe,80,1.0,PATAR,8,50,48.0,14.703772,-16.156868
2116,916,Arachide,1500,5.0,Willa will,5,35,43.69523604688676,40.6851273,-73.9734987
2117,916,Mil,700,2.0,Willa will,5,35,43.69523604688676,40.6851273,-73.9734987
2118,916,Niebe,80,1.0,Willa will,5,35,43.69523604688676,40.6851273,-73.9734987
2119,917,Arachide,400,2.0,Médinatou  salam,8,48,70.0,14.4431751,-16.9565206
2120,917,Mil,500,2.0,Médinatou  salam,8,48,70.0,14.4431751,-16.9565206
2121,918,Arachide,600,1.5,NGUENTHE MATAR,8,30,48.0,40.3430942,-74.65507389999999
2122,918,Mil,1000,2.5,NGUENTHE MATAR,8,30,48.0,40.3430942,-74.65507389999999
2123,919,Mil,500,0.976300001,Warang,7,67,56.0,14.3699709,-16.9376239
2124,920,Arachide,400,2.0,Ngueye Ngueye,4,70,48.0,15.278264,-16.451439
2125,920,Mil,700,2.0,Ngueye Ngueye,4,70,48.0,15.278264,-16.451439
2126,921,Arachide,1500,1.0,Mobaya,6,48,6.0,40.7204295,-74.0774079
2127,922,Arachide,200,2.0,Touba fall,16,49,6.0,14.8665572,-15.8994956
2128,922,Mil,550,2.0,Touba fall,16,49,6.0,14.8665572,-15.8994956
2132,924,Arachide,2000,5.0,Diockoul,9,75,35.0,15.3745907,-16.5164262
2133,924,Mil,1000,3.0,Diockoul,9,75,35.0,15.3745907,-16.5164262
2134,924,Niebe,200,1.0,Diockoul,9,75,35.0,15.3745907,-16.5164262
2135,925,Arachide,1100,3.0,Saroudia,8,44,56.0,12.51317,-11.57785
2136,925,Mais,1300,1.0,Saroudia,8,44,56.0,12.51317,-11.57785
2137,925,Riz,1400,1.0,Saroudia,8,44,56.0,12.51317,-11.57785
2138,926,Arachide,200,1.0,Ndiambour,8,65,48.0,14.6674174,-17.4395282
2139,926,Mais,250,1.0,Ndiambour,8,65,48.0,14.6674174,-17.4395282
2140,926,Mil,2000,1.0,Ndiambour,8,65,48.0,14.6674174,-17.4395282
2141,926,Sesame,155,1.0,Ndiambour,8,65,48.0,14.6674174,-17.4395282
2142,927,Arachide,750,3.0,Thicogne,17,48,42.0,14.7561322,-17.4567048
2143,927,Mil,0,0.5,Thicogne,17,48,42.0,14.7561322,-17.4567048
2144,927,Niebe,200,0.5,Thicogne,17,48,42.0,14.7561322,-17.4567048
2145,928,Arachide,300,1.0,Ourour ndiodo,9,56,6.0,14.2909352,-16.0385268
2146,928,Mil,200,1.0,Ourour ndiodo,9,56,6.0,14.2909352,-16.0385268
2150,930,Arachide,3000,13.0,Sare Mbana,11,69,57.0,13.8522276,-15.876004
2151,930,Mil,2300,10.0,Sare Mbana,11,69,57.0,13.8522276,-15.876004
2152,930,Sorgho,200,3.0,Sare Mbana,11,69,57.0,13.8522276,-15.876004
2153,931,Bissap,15,0.006,Bodiene,1,50,42.0,14.2304389,-16.8679899
2157,933,Arachide,300,1.0,Bakou,9,46,70.0,40.40926169999999,49.8670924
2158,933,Mil,350,2.0,Bakou,9,46,70.0,40.40926169999999,49.8670924
2161,935,Arachide,900,1.0,Diaké marame,5,45,63.0,14.10683,-15.767146
2162,935,Mil,1500,2.0,Diaké marame,5,45,63.0,14.10683,-15.767146
2163,935,Pasteque,10000,3.0,Diaké marame,5,45,63.0,14.10683,-15.767146
2164,936,Arachide,1000,4.0,Khaye barka,5,61,8.0,14.128458,-15.7439194
2165,936,Mais,500,1.0,Khaye barka,5,61,8.0,14.128458,-15.7439194
2166,936,Mil,1000,2.0,Khaye barka,5,61,8.0,14.128458,-15.7439194
2170,938,Niebe,30,0.200000003,Galayabe,14,57,14.0,15.520692,-13.3314109
2171,939,Arachide,500,2.0,Kahi,12,37,46.0,14.1321,-15.5533
2172,939,Mil,600,3.0,Kahi,12,37,46.0,14.1321,-15.5533
2178,942,Riz,143,0.075000003,Thiempeng,20,77,6.0,15.5833,-13.1333
2179,942,Sorgho,150,0.266799986,Thiempeng,20,77,6.0,15.5833,-13.1333
2180,943,Arachide,150,0.5,Gantour,6,56,60.0,15.890622,-16.425352
2181,943,Niebe,100,1.5,Gantour,6,56,60.0,15.890622,-16.425352
2182,944,Arachide,1000,2.0,Sinthiang Madia,7,50,42.0,37.974424,-122.5364565
2183,944,Coton,220,0.5,Sinthiang Madia,7,50,42.0,37.974424,-122.5364565
2184,944,Mais,200,1.0,Sinthiang Madia,7,50,42.0,37.974424,-122.5364565
2185,944,Sorgho,400,1.25,Sinthiang Madia,7,50,42.0,37.974424,-122.5364565
2186,945,Arachide,2000,4.0,Keur Mady Yacine,8,64,50.0,46.78174629999999,-71.2747424
2187,945,Mil,3000,2.0,Keur Mady Yacine,8,64,50.0,46.78174629999999,-71.2747424
2188,946,Arachide,5000,5.0,Touba niane,13,65,50.0,14.9052887,-15.8877171
2189,946,Mais,1500,1.0,Touba niane,13,65,50.0,14.9052887,-15.8877171
2190,946,Mil,3000,3.0,Touba niane,13,65,50.0,14.9052887,-15.8877171
2191,947,Arachide,1100,1.0,Saroudia,10,66,56.0,12.51317,-11.57785
2192,947,Mais,1300,1.0,Saroudia,10,66,56.0,12.51317,-11.57785
2193,948,Arachide,50,1.0,Teup dall,14,32,43.69523604688676,32.8998091,-97.0403352
2194,948,Manioc,800,1.5,Teup dall,14,32,43.69523604688676,32.8998091,-97.0403352
2195,948,Mil,0,1.5,Teup dall,14,32,43.69523604688676,32.8998091,-97.0403352
2201,951,Arachide,1300,2.469799995,Sinthiou Maleme,14,39,42.0,13.7725888,-13.6710059
2202,951,Mais,100,1.135100007,Sinthiou Maleme,14,39,42.0,13.7725888,-13.6710059
2205,953,Arachide,1208,1.0,Khaye ga,6,40,43.69523604688676,13.921795,-15.795929
2206,953,Mais,200,1.0,Khaye ga,6,40,43.69523604688676,13.921795,-15.795929
2207,953,Mil,950,1.0,Khaye ga,6,40,43.69523604688676,13.921795,-15.795929
2209,955,Mil,1000,0.527999997,Santhie goudaguene,11,55,56.0,15.0285048,-16.9011849
2210,956,Arachide,50,2.0,Gassane,7,59,9.0,14.8206267,-15.2926308
2211,957,Mil,800,3.0,Gasse doro,5,57,49.0,15.3,-14.05
2212,958,Arachide,350,0.289999992,Sare Maoudo Dandio,10,60,18.0,14.7561322,-17.4567048
2213,958,Mais,500,0.280000001,Sare Maoudo Dandio,10,60,18.0,14.7561322,-17.4567048
2214,958,Sorgho,577,1.200000048,Sare Maoudo Dandio,10,60,18.0,14.7561322,-17.4567048
2215,959,Arachide,950,4.0,MBEURLEUP,13,79,43.69523604688676,15.0482502,-16.8178377
2216,959,Mil,800,2.0,MBEURLEUP,13,79,43.69523604688676,15.0482502,-16.8178377
2217,959,Niebe,300,0.400000006,MBEURLEUP,13,79,43.69523604688676,15.0482502,-16.8178377
2218,960,Mil,100,0.5,Galoyabe,20,70,28.0,16.0717776,-13.8549591
2219,961,Arachide,450,1.5,KANDJI,10,79,6.0,14.6695101,-17.437713
2220,961,Mais,700,1.0,KANDJI,10,79,6.0,14.6695101,-17.437713
2221,961,Mil,1650,2.0,KANDJI,10,79,6.0,14.6695101,-17.437713
2222,962,Niebe,500,2.0,Nguick fall,4,55,56.0,15.82137,-16.181021
2223,963,Aubergine,1000,0.300000012,Tivaouane peulh,10,61,48.0,14.8056993,-17.2799392
2224,964,Arachide,210,0.5,Ghamoune,20,60,70.0,14.497401,-14.452362
2225,964,Mais,223,0.5,Ghamoune,20,60,70.0,14.497401,-14.452362
2226,965,Mais,50,1.0,Gasse doro,4,38,49.0,15.3,-14.05
2227,965,Mil,300,2.0,Gasse doro,4,38,49.0,15.3,-14.05
2228,966,Arachide,100,1.0,Mback,12,77,63.0,14.8038531,-15.9053689
2229,966,Mil,800,2.0,Mback,12,77,63.0,14.8038531,-15.9053689
2230,966,Niebe,50,1.0,Mback,12,77,63.0,14.8038531,-15.9053689
2231,966,Sorgho,200,1.0,Mback,12,77,63.0,14.8038531,-15.9053689
2232,967,Mais,50,0.5,Gaye paradji 2,17,46,14.0,14.2,-13.3
2233,967,Mil,100,1.0,Gaye paradji 2,17,46,14.0,14.2,-13.3
2234,967,Sorgho,0,1.0,Gaye paradji 2,17,46,14.0,14.2,-13.3
2235,968,Arachide,5000,5.0,Keur sountou,10,30,60.0,13.691138,-15.775662
2236,968,Mais,1500,7.0,Keur sountou,10,30,60.0,13.691138,-15.775662
2237,968,Mil,3000,4.0,Keur sountou,10,30,60.0,13.691138,-15.775662
2240,970,Arachide,1500,1.0,Keur sarokhy,9,43,78.0,14.908855,-15.771968
2241,970,Mais,50,0.5,Keur sarokhy,9,43,78.0,14.908855,-15.771968
2242,970,Mil,200,1.0,Keur sarokhy,9,43,78.0,14.908855,-15.771968
2243,971,Arachide,2500,2.0,Ethiolo,18,54,12.0,12.589336,-12.856031
2244,971,Mais,1000,2.0,Ethiolo,18,54,12.0,12.589336,-12.856031
2245,971,Riz,1500,1.0,Ethiolo,18,54,12.0,12.589336,-12.856031
2246,971,Sorgho,2000,1.0,Ethiolo,18,54,12.0,12.589336,-12.856031
2247,973,Oignon,2100,0.100000001,Diagnoum,5,46,63.0,16.5165,-15.1425
2248,973,Riz,1200,0.5,Diagnoum,5,46,63.0,16.5165,-15.1425
2254,976,Arachide,500,2.0,Dendiely,6,66,5.0,14.497401,-14.452362
2255,977,Arachide,250,0.5,Talibâdji ouolof,4,69,7.0,14.316667,-13.033333
2256,977,Mil,200,0.75,Talibâdji ouolof,4,69,7.0,14.316667,-13.033333
2257,978,Arachide,400,1.0,NGUETH,8,40,48.0,46.7489604,-71.3417802
2258,978,Mil,600,1.0,NGUETH,8,40,48.0,46.7489604,-71.3417802
2259,978,Niebe,85,1.0,NGUETH,8,40,48.0,46.7489604,-71.3417802
2260,979,Mais,860,2.0,Koussawor,6,37,7.0,28.0587031,-82.41385389999999
2261,979,Riz,920,2.0,Koussawor,6,37,7.0,28.0587031,-82.41385389999999
2265,981,Mais,850,1.0,Diao counda,10,60,14.0,13.995527,-15.719152
2266,981,Mil,250,0.25,Diao counda,10,60,14.0,13.995527,-15.719152
2267,981,Riz,250,0.25,Diao counda,10,60,14.0,13.995527,-15.719152
2268,981,Sorgho,675,0.75,Diao counda,10,60,14.0,13.995527,-15.719152
2269,982,Arachide,100,1.0,Ngar de Gueth Ardo,5,40,83.0,15.4101571,-16.0860945
2270,982,Niebe,50,1.0,Ngar de Gueth Ardo,5,40,83.0,15.4101571,-16.0860945
2271,983,Arachide,1400,2.0,Sakhao sérére,10,55,45.0,14.1864516,-16.6586052
2272,983,Mil,1500,4.0,Sakhao sérére,10,55,45.0,14.1864516,-16.6586052
2273,984,Arachide,200,0.5,Ede,7,30,52.0,14.7497406,-17.5100452
2274,984,Mais,250,1.0,Ede,7,30,52.0,14.7497406,-17.5100452
2275,984,Mil,400,1.0,Ede,7,30,52.0,14.7497406,-17.5100452
2276,984,Niebe,20,0.5,Ede,7,30,52.0,14.7497406,-17.5100452
2277,984,Sorgho,100,1.0,Ede,7,30,52.0,14.7497406,-17.5100452
2278,985,Mais,175,0.25,Macko,17,57,48.0,12.8481657,-12.3549785
2279,986,Niebe,300,1.0,AFE Diop Niang,7,27,36.0,14.69115,-17.4706438
2285,988,Arachide,750,2.0,TOUBA LAPPE,7,63,48.0,14.8665572,-15.8994956
2286,988,Mil,800,2.0,TOUBA LAPPE,7,63,48.0,14.8665572,-15.8994956
2287,988,Niebe,85,1.0,TOUBA LAPPE,7,63,48.0,14.8665572,-15.8994956
2293,990,Arachide,300,3.0,Ndiakhate gatteigne,6,85,43.69523604688676,14.497401,-14.452362
2294,990,Niebe,50,0.5,Ndiakhate gatteigne,6,85,43.69523604688676,14.497401,-14.452362
2303,993,Arachide,250,1.0,Taiba,8,53,70.0,13.765256,-15.906284
2304,993,Mil,400,2.0,Taiba,8,53,70.0,13.765256,-15.906284
2307,995,Arachide,3000,2.0,Keur lahine sakho,10,60,75.0,14.908855,-15.771968
2308,995,Mais,1000,2.0,Keur lahine sakho,10,60,75.0,14.908855,-15.771968
2309,995,Mil,2000,2.0,Keur lahine sakho,10,60,75.0,14.908855,-15.771968
2310,996,Mil,300,1.0,Nguith,6,75,42.0,15.4002994,-15.1536731
2311,997,Arachide,4800,8.0,Bamba thialene,8,54,48.0,13.8,-14.6167
2312,997,Mais,3500,5.0,Bamba thialene,8,54,48.0,13.8,-14.6167
2313,997,Mil,1500,3.0,Bamba thialene,8,54,48.0,13.8,-14.6167
2314,998,Mil,1500,3.0,Bélél Diawlé,20,52,8.0,16.029159,-16.5038288
2315,998,Niebe,250,1.0,Bélél Diawlé,20,52,8.0,16.029159,-16.5038288
2316,999,Arachide,800,0.5,Bembou,7,53,21.0,12.8252941,-11.8749152
2317,999,Sorgho,1700,1.0,Bembou,7,53,21.0,12.8252941,-11.8749152
2318,1000,Manioc,375,1.5,Keur mousseu,12,45,54.0,14.7802142,-17.1159605
2319,1001,Arachide,100,3.0,Keur bara feudy,9,67,70.0,13.815518,-14.991533
2320,1001,Mais,100,4.0,Keur bara feudy,9,67,70.0,13.815518,-14.991533
2321,1001,Mil,500,5.0,Keur bara feudy,9,67,70.0,13.815518,-14.991533
2322,1002,Arachide,900,3.0,Ndioral Diambaye,21,35,80.0,14.8023331,-16.5363109
2323,1002,Mais,200,1.0,Ndioral Diambaye,21,35,80.0,14.8023331,-16.5363109
2324,1002,Mil,900,3.0,Ndioral Diambaye,21,35,80.0,14.8023331,-16.5363109
2332,1006,Riz,800,0.430000007,Mboyo,8,56,56.0,16.639572,-14.801177
2333,1007,Arachide,70,0.5,Khatete,9,42,56.0,15.6126361,-13.2300874
2334,1007,Niebe,260,2.0,Khatete,9,42,56.0,15.6126361,-13.2300874
2335,1007,Pasteque,3000,0.25,Khatete,9,42,56.0,15.6126361,-13.2300874
2336,1008,Arachide,350,2.0,Darou Diop,6,70,42.0,15.05,-16.116667
2337,1008,Mil,100,1.0,Darou Diop,6,70,42.0,15.05,-16.116667
2338,1008,Niebe,20,0.5,Darou Diop,6,70,42.0,15.05,-16.116667
2339,1009,Riz,600,0.430000007,Mboyo,10,64,56.0,16.639572,-14.801177
2340,1010,Mil,250,1.0,Ndiebel,5,57,75.0,14.3467,-16.1555
2341,1011,Arachide,800,2.0,Faoye,17,65,43.69523604688676,14.227195,-16.577591
2342,1011,Mil,2000,3.0,Faoye,17,65,43.69523604688676,14.227195,-16.577591
2343,1012,Arachide,800,1.5,Médina mandah,9,45,70.0,14.6821999,-17.450951
2344,1012,Mil,1000,2.0,Médina mandah,9,45,70.0,14.6821999,-17.450951
2345,1013,Arachide,2000,0.300000012,Falokh,10,38,56.0,14.4228422,-16.9653756
2346,1013,Mil,1000,0.300000012,Falokh,10,38,56.0,14.4228422,-16.9653756
2347,1014,Arachide,900,3.0,Mbobene,7,42,56.0,14.3337037,-15.3306814
2348,1014,Mil,440,4.0,Mbobene,7,42,56.0,14.3337037,-15.3306814
2349,1015,Mais,500,1.0,Agnack petit,8,59,48.0,12.5683796,-16.1219048
2350,1015,Riz,1600,2.0,Agnack petit,8,59,48.0,12.5683796,-16.1219048
2351,1016,Arachide,150,0.150000006,Farabato,8,39,63.0,13.995527,-15.719152
2352,1016,Mais,75,0.079999998,Farabato,8,39,63.0,13.995527,-15.719152
2353,1016,Niebe,53,0.07,Farabato,8,39,63.0,13.995527,-15.719152
2354,1016,Pasteque,1500,0.200000003,Farabato,8,39,63.0,13.995527,-15.719152
2355,1017,Arachide,400,2.0,Keur me Doune ndiaye,5,67,90.0,15.685801,-16.053413
2356,1018,Arachide,2300,0.5,Médina gounass,22,57,24.0,13.146617,-13.752088
2357,1018,Mais,2300,1.25,Médina gounass,22,57,24.0,13.146617,-13.752088
2358,1018,Sorgho,250,0.25,Médina gounass,22,57,24.0,13.146617,-13.752088
2359,1019,Arachide,500,2.0,Darou pakala,4,50,49.0,14.007478,-15.558228
2360,1019,Mil,500,2.0,Darou pakala,4,50,49.0,14.007478,-15.558228
2361,1020,Mil,60,0.079999998,Eguilaye,6,85,28.0,12.879056,-16.2838
2362,1021,Mil,1200,2.0,Diagaly,15,52,56.0,40.802343,-73.9510933
2363,1021,Niebe,260,1.0,Diagaly,15,52,56.0,40.802343,-73.9510933
2364,1022,Riz,114,0.015,Sam Sam - Santhiaba Ouoloff,6,41,30.0,12.518889,-16.639299
2365,1023,Arachide,3000,2.5,Sithiou dimbou mina,8,45,70.0,14.850942,-16.291102
2366,1023,Mais,600,1.0,Sithiou dimbou mina,8,45,70.0,14.850942,-16.291102
2367,1023,Mil,1000,2.0,Sithiou dimbou mina,8,45,70.0,14.850942,-16.291102
2368,1024,Arachide,900,3.0,Mbissis dia,16,46,85.0,13.995527,-15.719152
2369,1024,Mil,1000,2.0,Mbissis dia,16,46,85.0,13.995527,-15.719152
2370,1024,Niebe,1000,2.0,Mbissis dia,16,46,85.0,13.995527,-15.719152
2371,1025,Arachide,700,2.0,Darou  salam typ,10,39,40.0,14.692671,-15.927506
2372,1025,Mil,1500,4.0,Darou  salam typ,10,39,40.0,14.692671,-15.927506
2373,1025,Niebe,90,0.5,Darou  salam typ,10,39,40.0,14.692671,-15.927506
2374,1026,Arachide,350,2.0,Keur omar gagué,5,38,35.0,14.874167,-16.303368
2375,1026,Mil,200,1.5,Keur omar gagué,5,38,35.0,14.874167,-16.303368
2376,1026,Pasteque,2000,3.0,Keur omar gagué,5,38,35.0,14.874167,-16.303368
2379,1028,Arachide,600,3.0,NGODIBA,11,42,48.0,14.063682,-15.50701
2380,1028,Mil,200,1.0,NGODIBA,11,42,48.0,14.063682,-15.50701
2381,1029,Arachide,2700,5.0,Darou Diene,6,62,62.0,15.0430419,-16.0463837
2382,1029,Mil,3000,8.0,Darou Diene,6,62,62.0,15.0430419,-16.0463837
2383,1029,Niebe,700,4.0,Darou Diene,6,62,62.0,15.0430419,-16.0463837
