id_men,culture_label,production_kg,superficie
2754,Mil,2000,3
2754,Niebe,50,0.5
2754,Sorgho,1000,1
2755,Arachide,500,1
2755,Mil,700,1
2756,Arachide,500,1
2756,Mil,800,2
2756,Niebe,250,1
2756,Sorgho,400,1
2757,Arachide,280,1.643100023
2757,Niebe,12,0.023600001
2758,Arachide,300,0.904522538
2758,Mais,150,0.949367106
2758,Mil,150,0.75
2758,Sorgho,50,0.333333343
2759,Arachide,7500,1.899999976
2759,Mais,150,1.600000024
2759,Riz,120,0.540000021
2760,Mil,350,0.160500005
2761,Arachide,400,1
2761,Mil,500,2.5
2761,Pasteque,25000,1
2762,Mais,200,3
2762,Riz,1800,4
2762,Sesame,1200,3
2763,Mais,1800,2
2763,Mil,1930,2
2763,Sorgho,450,0.5
2764,Arachide,2000,1.5
2764,Riz,1500,1.5
2765,Riz,1000,0.400000006
2766,Arachide,175,0.25
2766,Mais,250,0.25
2767,Arachide,530,0.75
2767,Mais,668,0.600000024
2767,Sorgho,610,0.75
2768,Arachide,800,5
2768,Mil,2000,5
2768,Niebe,150,2
2769,Arachide,950,1.25
2769,Fonio,850,1
2770,Arachide,350,1
2770,Niebe,300,1
2771,Arachide,300,1
2771,Mil,800,1
2772,Arachide,11000,4
2772,Mais,500,2
2772,Mil,2100,4
2772,Niebe,600,2
2773,Mais,650,3
2773,Mil,600,3
2773,Sorgho,620,3
2774,Arachide,250,2
2774,Mil,350,1.5
2774,Niebe,20,0.5
2775,Arachide,1000,3
2775,Mil,700,11
2775,Niebe,700,2
2776,Arachide,1500,1.5
2776,Mil,800,1
2776,Riz,1200,1.5
2777,Riz,200,0.116300002
2778,Arachide,1100,3
2778,Mais,500,1
2778,Mil,1500,3
2779,Riz,1500,0.5
2780,Arachide,200,1
2780,Mil,400,3
2780,Niebe,50,1
2780,Pasteque,718,1
2781,Arachide,2500,4
2781,Mais,300,0.5
2781,Mil,1500,3
2781,Pasteque,300,0.5
2782,Arachide,5000,5
2782,Mais,200,0.5
2782,Mil,1900,4
2783,Arachide,1500,2
2785,Arachide,610,1
2785,Mais,765,1.5
2785,Riz,0,0.5
2785,Sorgho,1300,2
2786,Arachide,100,1.5
2786,Mil,200,1
2787,Mil,900,3
2787,Niebe,70,0.400000006
2788,Arachide,845,2
2788,Mil,850,3
2789,Arachide,300,1
2789,Mais,250,1
2789,Mil,400,2
2789,Sorgho,90,1
2790,Mais,650,1.5
2790,Mil,680,2
2791,Arachide,50,0.230000004
2791,Sorgho,150,0.5
2792,Mil,1500,1
2792,Patate douce,7000,1
2792,Riz,2800,1
2793,Riz,2320,0.600000024
2794,Mil,450,2
2795,Riz,800,1
2796,Mais,150,0.5
2796,Mil,350,1
2796,Niebe,40,0.5
2796,Pasteque,2500,1
2796,Riz,500,1
2797,Arachide,80,1
2797,Mil,150,1
2798,Mil,230,2
2799,Arachide,300,1.5
2799,Mil,600,3
2799,Sorgho,50,0.5
2800,Mais,4500,2
2800,Sorgho,5800,2
2801,Mil,100,0.5
2802,Niebe,100,0.5
2803,Riz,2232,0.232219994
2804,Arachide,350,1
2804,Mil,770,2
2804,Sorgho,300,2
2805,Arachide,3000,7
2805,Niebe,1600,0.5
2805,Pasteque,1417,0.5
2806,Arachide,1330,7
2806,Mil,400,2
2807,Mil,100,2
2808,Arachide,330,1
2808,Coton,0,0.5
2808,Mais,180,0.75
2808,Sorgho,120,0.5
2809,Arachide,5000,4
2809,Mais,1000,1
2809,Mil,1200,2.5
2810,Arachide,500,3
2810,Mil,500,1
2810,Pasteque,2500,1
2811,Arachide,400,1
2811,Mais,40,0.5
2811,Niebe,200,0.5
2812,Arachide,200,0.5
2812,Mais,100,0.5
2812,Mil,350,1
2812,Niebe,30,0.5
2813,Riz,750,0.713699996
2814,Mais,200,0.340000004
2815,Mais,150,1
2815,Mil,400,1
2816,Niebe,100,1
2817,Arachide,2000,6
2817,Mil,1200,3
2817,Sorgho,650,2
2818,Arachide,700,1
2818,Mil,700,2
2818,Niebe,80,1
2819,Mil,300,1
2820,Arachide,300,0.675599992
2820,Mil,650,1.216699958
2821,Arachide,1500,4
2821,Mil,800,2
2822,Arachide,150,3
2822,Mil,1200,4
2822,Niebe,100,1
2823,Arachide,200,0.200000003
2823,Sorgho,350,0.119999997
2824,Mil,800,2
2825,Arachide,300,2.5
2825,Mil,150,5
2825,Niebe,150,0.300000012
2826,Mais,300,1
2826,Mil,700,1
2827,Arachide,530,1
2827,Mil,980,2
2828,Arachide,400,1
2828,Mil,1300,2
2829,Arachide,500,1
2829,Mais,600,1
2829,Mil,900,1
2830,Arachide,10000,2
2830,Mil,600,2
2830,Niebe,50,1
2830,Sorgho,200,1
2831,Mil,300,0.5
2832,Mil,1500,2.5
2832,Sorgho,1700,3.25
2833,Arachide,950,2
2834,Arachide,25,0.5
2834,Mil,377,1.5
2835,Arachide,2300,2.9368999
2836,Mil,680,2
2836,Niebe,200,1
2836,Riz,780,2
2837,Arachide,1300,1.5
2837,Mais,700,1
2837,Riz,800,1
2838,Arachide,400,6
2838,Mais,200,1
2838,Sorgho,200,1
2839,Bissap,200,1
2839,Mil,2800,3
2839,Niebe,50,1
2840,Riz,3956,0.426209986
2841,Arachide,5520,3
2841,Mais,150,1.5
2841,Mil,2000,4
2842,Arachide,4000,13
2842,Mais,200,1
2842,Mil,1000,5
2842,Niebe,100,1
2843,Arachide,0,6
2843,Mil,300,5
2844,Arachide,250,2.5
2844,Mil,380,2
2845,Arachide,1225,1.5
2845,Mais,2670,1.5
2846,Arachide,250,1
2846,Niebe,150,1
2847,Arachide,100,1
2847,Mais,400,1
2847,Mil,150,1
2848,Arachide,800,1
2848,Manioc,600,1
2848,Mil,600,1
2850,Arachide,150,3.25
2850,Mais,0,1
2850,Mil,825,2.25
2850,Riz,0,0.860000014
2851,Arachide,30000,8
2851,Mil,1000,3
2851,Sorgho,500,2
2852,Arachide,1000,2
2852,Mil,100,1
2853,Arachide,300,2.5
2853,Mil,180,1.5
2854,Mil,50,0.200000003
2855,Arachide,750,2
2855,Niebe,150,0.5
2856,Mais,650,1
2856,Mil,950,1
2856,Sorgho,2500,3
2857,Arachide,1000,3
2857,Mil,350,2
2858,Arachide,250,0.5
2858,Mil,300,1
2859,Arachide,1800,4
2859,Mais,720,3
2859,Mil,800,3
2860,Riz,250,0.5
2861,Riz,50,0.400000006
2862,Arachide,1200,1.5
2862,Mil,700,1
2862,Riz,1300,1.5
2863,Arachide,5000,6
2863,Mais,2000,3
2863,Mil,3000,5
2864,Arachide,600,1
2864,Mil,200,1
2865,Niebe,50,1
2866,Arachide,1500,9
2866,Mil,800,5
2866,Niebe,90,1
2867,Riz,750,0.300000012
2868,Aubergine,400,1
2868,Mil,100,1
2869,Arachide,1200,2
2869,Mil,1400,2
2869,Riz,550,2
2870,Sorgho,0,0.5
2871,Mil,734,2
2871,Niebe,100,2
2872,Arachide,1600,1.804200053
2872,Mais,150,0.665199995
2872,Mil,400,0.632200003
2873,Arachide,1000,1
2874,Arachide,600,2
2874,Mais,300,1
2874,Mil,600,2
2875,Arachide,950,1.682999969
2875,Mais,50,0.041000001
2876,Arachide,700,2
2876,Mais,100,2
2876,Mil,150,2
2877,Mais,500,0.5
2877,Sorgho,400,0.5
2878,Arachide,400,0.457500011
2878,Pasteque,1000,0.331099987
2879,Arachide,12000,4.074299812
2879,Manioc,0,1.651900053
2879,Mil,2100,7
2880,Mil,1000,4
2881,Arachide,250,1
2882,Riz,12000,2
2883,Arachide,15000,15
2883,Mais,1000,5
2883,Mil,8000,15
2884,Riz,750,1.450000048
2885,Arachide,420,1.710999966
2885,Mais,1060,1.952000022
2885,Riz,45,0.096000001
2885,Sorgho,80,0.599300027
2886,Sorgho,100,0.25
2887,Arachide,2000,2
2887,Mais,2000,2
2887,Mil,500,2
2887,Sorgho,100,1
2888,Arachide,850,2
2888,Mais,1200,2
2888,Riz,530,2
2889,Mais,600,2
2889,Mil,950,2
2890,Riz,2500,2
2891,Niebe,0,1
2892,Arachide,200,3
2893,Arachide,2000,4.5
2893,Mil,1250,2.5
2893,Niebe,500,1
2894,Chou pomme,3000,0.25
2895,Arachide,1700,1
2895,Mil,1000,1
2895,Niebe,800,1
2896,Arachide,300,2
2896,Mais,100,1
2896,Mil,300,2
2897,Arachide,250,4.25
2897,Mil,3000,5.25
2897,Niebe,100,0.25
2898,Mil,150,1
2899,Riz,50,0.430000007
2900,Arachide,250,2
2900,Mais,200,2
2901,Arachide,100,1
2901,Riz,350,0.600000024
2902,Arachide,800,2
2902,Mais,100,1
2902,Mil,500,3
2903,Arachide,3120,4.25
2903,Mais,630,3
2903,Riz,240,0.75
2903,Sorgho,560,1.75
2904,Patate douce,11500,1
2904,Riz,2000,1
2905,Riz,61,0.170000002
2906,Riz,1000,1
2907,Riz,250,1
2908,Arachide,300,2
2908,Mil,400,2
2908,Niebe,75,1
2909,Arachide,1000,3
2909,Mais,400,1
2909,Mil,150,1.5
2910,Arachide,10000,5
2910,Mil,5000,5
2911,Arachide,500,3
2911,Sorgho,600,3
2912,Arachide,1100,1.5
2912,Mil,280,0.5
2912,Riz,1200,0.5
2913,Riz,1100,0.300000012
2914,Riz,3500,1
2915,Mais,250,1
2916,Arachide,800,1
2916,Mil,800,1
2917,Arachide,600,1.299999952
2917,Mil,1000,1
2917,Niebe,200,0.600000024
2918,Arachide,500,1
2918,Mais,400,1
2918,Riz,200,0.5
2919,Arachide,900,2
2919,Mil,400,1
2919,Niebe,200,1
2920,Mil,400,1
2920,Niebe,60,1
2921,Arachide,3200,4
2921,Mil,2800,1.560899973
2921,Sorgho,1350,2.972599983
2922,Arachide,1200,2
2922,Mais,200,4.5
2922,Mil,600,1.5
2923,Arachide,2000,2
2923,Mais,500,1
2924,Arachide,125,1
2924,Mil,1000,2
2925,Arachide,900,7
2925,Mil,800,1
2926,Arachide,1000,4
2926,Mil,500,4
2926,Sesame,100,1
2927,Mil,500,2
2927,Sorgho,600,2
2928,Arachide,61,0.200000003
2929,Arachide,600,2
2929,Mais,850,2
2930,Riz,3000,0.800000012
2931,Mil,200,2.700000048
2932,Mil,250,1
2933,Arachide,900,1.5
2933,Mil,1500,3
2933,Niebe,150,0.5
2934,Arachide,500,1
2934,Mil,800,1
2935,Mais,300,0.5
2935,Sorgho,550,1
2936,Arachide,250,1
2936,Mais,350,1
2936,Sorgho,400,0.100000001
2937,Arachide,500,2
2937,Mil,1000,3
2938,Mais,206,0.5
2938,Riz,178,0.5
2939,Arachide,900,1
2939,Mais,1600,1
2939,Sorgho,450,0.5
2940,Arachide,1400,1.5
2940,Mais,600,1
2940,Riz,700,1
2941,Arachide,400,2
2941,Mais,250,1.5
2941,Sorgho,550,2
2942,Arachide,1500,3
2942,Mil,850,3
2943,Arachide,1050,1
2943,Riz,1350,1
2944,Arachide,2000,1
2944,Mil,235,1
2944,Sorgho,300,1
2945,Arachide,1000,0.25
2945,Mais,1000,0.75
2946,Arachide,150,0.25
2946,Mil,450,0.75
2947,Arachide,2650,2
2947,Mais,1200,2
2947,Mil,1200,1.5
2947,Riz,1400,1.5
2947,Sorgho,900,1
2948,Mil,700,1
2948,Niebe,65,1
2949,Arachide,170,0.25
2949,Mais,200,0.25
2949,Mil,120,0.25
2949,Riz,110,0.25
2950,Niebe,100,1.5
2951,Arachide,1400,3
2951,Mil,550,1
2951,Niebe,200,1
2951,Pasteque,2100,3
2952,Riz,4500,0.600000024
2953,Arachide,1100,1
2953,Mais,1400,1
2954,Arachide,20000,4
2954,Mil,1000,1
2954,Sorgho,1000,1
2955,Arachide,250,0.5
2955,Mais,150,0.5
2955,Mil,500,1
2956,Mais,20,0.02
2956,Niebe,50,0.25
2956,Pasteque,700,0.150000006
2957,Arachide,730,1.5
2957,Mais,220,0.75
2957,Sorgho,340,0.75
2958,Arachide,250,0.800000012
2958,Mil,250,0.699999988
2959,Tomate,3500,0.400000006
2960,Arachide,600,3
2960,Mais,400,1
2960,Sorgho,450,1
2961,Arachide,3000,6
2961,Mil,2500,4
2961,Sorgho,1000,4
2962,Mil,300,1
2962,Niebe,70,1
2963,Mais,500,1
2963,Mil,1300,2
2964,Riz,30,0.5
2965,Arachide,1800,4
2965,Mais,200,1
2965,Mil,490,4
2966,Arachide,200,2
2966,Mil,50,2
2967,Arachide,5000,5
2968,Arachide,400,2
2968,Mais,1500,2
2968,Mil,1400,3
2969,Arachide,395,0.25
2969,Mais,405,0.270000011
2969,Riz,160,0.25
2970,Sorgho,146,0.189999998
2971,Mais,300,1
2971,Mil,500,1
2972,Riz,650,0.675700009
2973,Arachide,100,1
2973,Riz,150,0.899999976
2974,Riz,183,0.170000002
2975,Riz,6000,0.949999988
2976,Arachide,7500,3
2976,Mais,750,2
2976,Riz,350,0.5
2977,Arachide,50,0.5
2977,Mil,50,2
2978,Arachide,100,0.829999983
2978,Mil,1100,1.25
2978,Niebe,30,0.25999999
2979,Arachide,600,1
2979,Mil,700,1
2980,Arachide,2500,2.5
2980,Mil,1200,2
2981,Arachide,1500,2
2981,Mil,650,1
2982,Arachide,200,4
2983,Arachide,1400,2
2983,Riz,1200,2
2984,Arachide,7000,9
2984,Mil,300,6
2985,Arachide,50,0.400000006
2985,Mil,200,4
2985,Niebe,45,0.25
2986,Arachide,650,2
2986,Mais,200,0.5
2986,Mil,600,1.200000048
2987,Arachide,0,0.600000024
2987,Gombo,200,0.25
2987,Niebe,0,0.550000012
2988,Arachide,700,5
2988,Mais,1700,2
2988,Mil,2000,5
2989,Arachide,500,1
2989,Mil,700,2
2989,Sorgho,1000,2
2990,Niebe,500,1
2991,Arachide,90,0.219999999
2991,Mais,70,0.079999998
2992,Arachide,200,6
2992,Niebe,200,4
2993,Mais,200,0.5
2993,Mil,200,0.25
2993,Sorgho,100,0.25
2995,Riz,6500,1
2996,Mil,600,1
2997,Arachide,50,1
2997,Mil,100,2
2998,Arachide,500,1
2998,Mil,200,1
2998,Sorgho,100,1
2999,Oignon,3600,0.300000012
3000,Arachide,1600,4
3000,Mil,1600,4
3000,Niebe,75,0.5
3001,Mais,1125,1
3002,Mais,850,4
3002,Mil,950,4
3003,Arachide,500,1
3003,Mil,450,1
3003,Niebe,40,0.5
3004,Arachide,3100,4
3004,Mais,350,1
3004,Mil,7000,5
3005,Arachide,400,0.5
3005,Mais,1300,1
3006,Arachide,250,0.400000006
3006,Mais,200,0.400000006
3007,Arachide,2000,4
3007,Mais,2000,5
3007,Mil,1000,3
3007,Sorgho,1000,3
3008,Arachide,900,5
3008,Mil,0,2
3009,Arachide,1500,3
3009,Mil,300,2
3010,Riz,800,1
3011,Arachide,200,1
3011,Riz,80,0.5
3013,Arachide,3000,6
3013,Mil,900,2.5
3013,Sorgho,300,1.5
3013,Sesame,500,2
3014,Arachide,3760,8.058699608
3014,Mais,1950,3.336100101
3014,Mil,660,2.152199984
3014,Riz,350,0.919200003
3014,Sorgho,400,0.832599998
3015,Arachide,350,0.400000006
3015,Mais,900,0.800000012
3016,Arachide,3100,2
3016,Mais,650,2
3016,Mil,450,1
3017,Arachide,6000,10
3017,Mais,200,2
3017,Mil,2000,4
3018,Arachide,1300,2
3018,Mil,0,2
3019,Arachide,1100,2.5
3019,Mil,500,3
3020,Arachide,2350,2.392100096
3020,Mais,1050,0.889299989
3020,Mil,890,1.002400041
3021,Mais,450,0.5
3021,Sorgho,650,0.5
3022,Arachide,800,1
3022,Mil,1500,4
3023,Arachide,700,2
3023,Mil,300,2
3023,Niebe,100,0.5
3024,Arachide,5150,8
3024,Mais,2400,6
3024,Sorgho,750,3
3025,Arachide,700,1.5
3026,Arachide,300,3.299999952
3026,Mil,800,1.600000024
3027,Riz,500,0.400599986
3028,Arachide,3000,2
3028,Mais,1000,1.5
3028,Riz,850,1.5
3029,Riz,400,0.5
3030,Arachide,300,1
3030,Mil,150,1
3031,Mil,1100,1.5
3031,Riz,1300,1.5
3032,Arachide,858,1.5
3032,Mil,600,1
3032,Niebe,3,0.015
3032,Sorgho,150,0.349999994
3033,Arachide,700,1.5
3033,Bissap,5,0.100000001
3033,Mil,1000,1
3033,Niebe,200,0.200000003
3034,Arachide,2300,12
3034,Mil,2900,18
3035,Arachide,50,1
3035,Mil,300,3
3036,Mil,200,1.5
3037,Arachide,1200,4
3037,Mil,1600,7
3038,Arachide,200,0.5
3038,Mais,600,1
3038,Mil,700,2
3038,Sorgho,400,1
3039,Arachide,600,2
3039,Mil,0,0.5
3039,Niebe,300,1.5
3040,Sorgho,100,0.5
3041,Arachide,700,1
3041,Mais,520,1
3041,Riz,350,1
3042,Arachide,3000,8
3042,Mil,1000,4
3043,Arachide,100,0.5
3043,Mil,200,0.5
3043,Niebe,25,0.5
3044,Arachide,1000,2
3044,Mil,1000,2
3044,Niebe,500,1
3045,Arachide,200,1
3045,Niebe,400,0.5
3046,Mil,300,0.899999976
3046,Sorgho,100,0.470588237
3047,Arachide,25000,19
3047,Mil,2000,4
3048,Arachide,800,2
3048,Mil,2000,2.5
3049,Arachide,250,2
3049,Mais,500,2
3050,Arachide,200,1
3050,Mil,300,1
3051,Bissap,70,1
3052,Riz,350,0.5
3052,Sesame,350,1
3053,Arachide,2000,1
3053,Mais,1000,1
3053,Mil,2000,1
3054,Arachide,100,1
3054,Bissap,300,3
3054,Mil,1300,3
3054,Niebe,400,0.5
3055,Arachide,2000,2
3055,Mais,210,0.5
3055,Mil,120,1
3055,Riz,700,1
3056,Arachide,500,1
3056,Mil,400,1
3057,Arachide,750,2
3057,Mil,400,3
3058,Arachide,500,2
3058,Bissap,20,0.25
3058,Mil,550,2
3058,Niebe,100,0.25
3059,Arachide,2600,3
3059,Riz,800,2
3060,Riz,3600,0.5
3061,Arachide,4250,8.5
3061,Mais,3500,7
3061,Mil,2400,6
3062,Arachide,200,2
3062,Mil,200,3
3063,Gombo,0,0.300000012
3064,Arachide,210,2.240600109
3064,Mil,980,3.0006001
3064,Niebe,62,0.513800025
3065,Arachide,600,2
3065,Mais,100,1
3065,Mil,300,2
3066,Arachide,500,2
3066,Mil,100,1
3067,Arachide,6000,3
3067,Mil,3500,5
3068,Arachide,1500,3
3068,Mais,700,3
3069,Arachide,1360,2.25
3069,Mais,490,2
3069,Sorgho,627,1
3070,Mais,400,1
3070,Riz,790,1
3071,Arachide,300,1
3071,Mil,360,1
3071,Niebe,800,2
3072,Arachide,550,2.650000095
3072,Mil,160,1.638000011
3073,Arachide,2400,2
3073,Riz,800,1
3074,Arachide,1200,4
3074,Mais,200,1
3074,Mil,300,2
3074,Sorgho,150,1
3075,Arachide,700,0.5
3075,Fonio,800,0.5
3075,Mais,1100,1
3076,Arachide,2000,5
3076,Mais,400,2
3076,Mil,50,1
3076,Sorgho,100,1
3077,Arachide,1500,2.5
3077,Mil,1200,2
3078,Arachide,1700,10
3078,Mil,1800,6
3079,Arachide,1200,1
3079,Mais,1400,1
3080,Arachide,500,1.5
3080,Mil,3000,1.5
3080,Niebe,75,0.5
3081,Riz,2882,0.251679987
3082,Arachide,500,1
3082,Mais,500,1
3082,Mil,1000,1
3082,Niebe,200,1
3083,Arachide,2100,3
3084,Arachide,740,1
3084,Mais,260,0.5
3084,Sorgho,450,1.5
3085,Arachide,4000,8
3085,Mil,2000,6
3085,Niebe,250,0.5
3086,Arachide,250,0.251800001
3086,Mais,200,0.354499996
3086,Sorgho,300,0.674600005
3087,Riz,1000,0.349999994
3088,Arachide,850,2
3088,Mais,700,1
3088,Mil,600,2
3089,Riz,500,1.210000038
3090,Arachide,300,2
3090,Mais,600,2
3090,Mil,1000,2
3091,Arachide,2100,4
3091,Mais,1500,3
3091,Mil,1300,3
3091,Sesame,400,2
3092,Riz,6000,0.899999976
3093,Arachide,15000,3
3093,Mil,1500,3
3094,Arachide,300,1
3094,Mil,350,1
3094,Niebe,2000,0.5
3095,Mais,900,0.75
3096,Arachide,780,3
3096,Mais,0,2
3096,Mil,0,2
3096,Niebe,285,3
3097,Riz,40,0.25
3098,Arachide,900,4
3098,Mais,2000,1
3098,Mil,2000,1.5
3099,Arachide,4000,7
3099,Mil,4000,9
3099,Niebe,200,3
3100,Arachide,100,4
3100,Mil,400,4
3100,Niebe,200,3
3101,Arachide,1000,2
3101,Mil,2000,4
3101,Niebe,1000,2
3102,Mais,300,1
3102,Mil,100,3
3103,Arachide,1500,3
3103,Mais,100,1
3103,Mil,800,3
3103,Sorgho,500,2
3104,Riz,450,0.25
3105,Arachide,25,0.75
3105,Mil,150,2
3106,Niebe,33,0.400000006
3107,Mais,100,0.298599988
3108,Arachide,537,1.191879988
3108,Riz,4486,0.661740005
3109,Arachide,240,0.5
3109,Mais,310,0.25
3109,Sorgho,480,1
3110,Arachide,200,0.5
3110,Riz,150,0.5
3110,Sorgho,640,1
3111,Arachide,200,1
3111,Mil,250,1
3112,Mil,850,2
3113,Arachide,200,2
3113,Mil,1610,5
3113,Niebe,100,1.25
3114,Arachide,60,1
3114,Mil,500,2
3114,Niebe,70,1
3115,Arachide,300,2
3115,Mil,1000,4
3116,Mil,100,2
3116,Niebe,700,7
3116,Sorgho,300,7
3117,Arachide,4000,3
3117,Mais,250,1
3117,Mil,600,3
3118,Arachide,2000,2.5
3118,Niebe,150,1
3119,Riz,480,0.25
3120,Riz,450,0.255699992
3121,Arachide,4100,6
3121,Mais,1500,3
3121,Mil,2000,2.5
3121,Sorgho,700,1.5
3121,Sesame,200,1
3122,Mil,658,4
3122,Sorgho,500,4
3123,Mil,1200,2.5
3123,Sorgho,600,1.25
3124,Mais,490,0.5
3124,Riz,180,0.189999998
3125,Arachide,850,2
3125,Riz,178,0.5
3125,Sorgho,1440,3
3126,Arachide,3000,2.5
3126,Mil,500,2.5
3126,Niebe,150,1
3127,Sorgho,50,0.5
3128,Riz,450,0.200000003
3129,Arachide,2000,10
3129,Mil,2000,2
3129,Niebe,4000,14
3130,Arachide,25,0.75
3130,Mil,300,1
3130,Niebe,50,0.5
3131,Arachide,2000,3
3131,Mais,500,1
3131,Mil,1500,2
3132,Mil,1500,3
3133,Arachide,100,2
3133,Mil,100,2
3134,Mais,540,1
3134,Mil,1450,2
3134,Sorgho,650,1
3135,Arachide,1500,2.5
3136,Arachide,1100,1.5
3136,Mil,200,2.5
3136,Niebe,50,0.5
3137,Arachide,2500,4
3137,Mil,2000,3
3137,Niebe,400,1
3138,Arachide,500,1
3138,Mil,600,1
3138,Niebe,160,1
3139,Mais,400,0.125
3139,Riz,3350,2
3140,Arachide,150,1
3140,Mil,200,2
3140,Niebe,50,1
3141,Mais,300,2
3141,Mil,400,1.333333373
3142,Arachide,450,3
3142,Mil,1200,3
3142,Niebe,40,1
3143,Arachide,800,3
3143,Mais,200,1
3144,Riz,45,0.200000003
3145,Niebe,660,2.5
3145,Riz,2400,0.5
3146,Arachide,750,5
3146,Mil,2300,7
3146,Niebe,175,3
3147,Arachide,3100,0.5
3147,Mais,501,0.75
3147,Manioc,3100,0.5
3147,Sorgho,755,0.75
3148,Sorgho,100,0.238299996
3149,Bissap,60,0.25
3149,Gombo,150,0.349999994
3150,Arachide,100,1
3150,Mil,700,2
3151,Arachide,450,2
3151,Mil,250,2
3151,Niebe,500,1.5
3152,Arachide,200,2.5
3152,Mil,2000,4
3153,Arachide,1000,1
3155,Arachide,275,1
3155,Mais,250,1
3155,Riz,0,0.75
3155,Sesame,0,0.75
3156,Arachide,360,5
3156,Mais,100,1
3156,Mil,1000,5
3157,Arachide,250,0.400000006
3157,Mil,650,0.5
3157,Niebe,100,0.300000012
3158,Pasteque,0,0.5
3158,Piment,0,0.119999997
3158,Sorgho,0,0.5
3159,Mil,195,2.25
3159,Niebe,30,0.25
3160,Riz,15,0.5
3161,Riz,1400,2
3162,Mil,200,0.400000006
3163,Arachide,225,1
3163,Mais,800,1
3163,Mil,2400,1
3164,Riz,500,0.400000006
3165,Arachide,140,1
3165,Mil,0,1
3165,Niebe,0,1
3166,Arachide,3000,4
3166,Gombo,200,1
3166,Mais,450,1
3166,Mil,960,3
3167,Mais,750,1
3167,Riz,550,0.5
3167,Sorgho,300,0.5
3168,Mais,0,0.349999994
3169,Arachide,400,6
3169,Mil,300,7
3170,Arachide,500,2
3170,Mais,100,1
3170,Mil,400,2
3171,Arachide,1500,2
3171,Mil,1000,2
3172,Arachide,2650,5
3172,Mais,1750,2
3172,Mil,600,1
3173,Arachide,700,0.5
3173,Mais,1300,1
3173,Riz,500,0.5
3174,Arachide,2000,2.5
3174,Mil,800,1.75
3174,Riz,1200,1
3175,Arachide,200,2
3175,Mais,50,0.5
3175,Mil,300,1
3176,Arachide,3000,4
3176,Mais,100,1
3176,Mil,2000,4
3177,Arachide,500,1.299999952
3177,Mil,400,2.5
3177,Niebe,50,0.200000003
3178,Arachide,50,0.699999988
3178,Mil,50,0.300000012
3179,Mil,900,3
3179,Sorgho,400,2
3180,Arachide,3000,12
3180,Niebe,500,1
3180,Pasteque,500,1
3181,Arachide,900,1
3181,Riz,1000,1
3182,Riz,28000,3.5
3183,Arachide,750,0.975090027
3183,Mil,420,0.376210004
3184,Arachide,650,1
3184,Mil,1500,2
3185,Arachide,500,1
3185,Mil,200,2
3186,Arachide,500,1
3186,Mil,900,2
3186,Niebe,48,0.5
3186,Sorgho,100,1
3187,Arachide,300,0.180800006
3187,Niebe,50,0.684000015
3188,Arachide,1000,2
3188,Mais,250,2
3188,Niebe,420,1
3188,Pasteque,6000,1
3190,Arachide,250,2
3190,Mil,400,3
3190,Niebe,300,3
3191,Arachide,300,1.5
3191,Mil,1000,7
3191,Niebe,100,1
3192,Arachide,1980,12.75
3192,Gombo,150,0.25
3192,Mais,500,2
3192,Sorgho,2000,10
3193,Arachide,300,1.5
3194,Arachide,630,0.769999981
3194,Sorgho,1200,0.310000002
3195,Arachide,600,1.5
3195,Mil,700,1.5
3195,Niebe,80,1
3196,Arachide,150,3
3196,Manioc,6000,2
3197,Arachide,1400,1
3197,Mil,700,2
3197,Niebe,100,1
3198,Arachide,4000,6
3198,Mil,700,3
3198,Niebe,950,10
3199,Niebe,100,0.600000024
3200,Arachide,100,1
3200,Mais,800,1
3200,Mil,200,2
3201,Arachide,550,1.5
3201,Mais,150,1
3201,Mil,600,2
3202,Mais,50,1
3202,Mil,200,1
3202,Sorgho,150,1
3203,Arachide,300,1
3203,Mil,600,1
3204,Mais,65,1
3205,Arachide,1400,2
3205,Mil,750,1
3205,Riz,900,1
3206,Arachide,1400,4
3206,Mais,100,2
3206,Mil,400,2
3207,Arachide,600,2
3207,Mil,100,2
3207,Niebe,300,2
3208,Arachide,600,3.5
3208,Mil,500,3.599999905
3208,Niebe,25,0.5
3209,Arachide,650,1.5
3209,Manioc,4000,1
3209,Niebe,300,1.5
3209,Sorgho,200,1
3210,Arachide,50,0.699999988
3210,Sorgho,1200,1
3212,Mil,50,0.25
3212,Riz,100,0.25
3213,Sorgho,500,1
3214,Arachide,350,1.5
3215,Arachide,1800,5
3215,Mais,1100,5
3215,Mil,1200,5
3216,Gombo,200,0.5
3216,Niebe,55,0.5
3217,Arachide,3400,6
3217,Mil,1000,10
3217,Sorgho,1000,5
3217,Sesame,300,3
3218,Mais,25,0.039999999
3218,Sorgho,146,0.189999998
3219,Arachide,600,1
3219,Mil,500,1
3220,Arachide,400,1
3220,Mil,800,1
3221,Arachide,80,2
3221,Mil,0,1
3221,Niebe,50,1
3222,Sorgho,1950,2
3223,Arachide,1300,2.967700005
3223,Mil,1080,2.935400009
3223,Niebe,60,0.761900008
3224,Mil,1300,3
3224,Niebe,250,1
3225,Chou,500,1.5
3226,Niebe,250,0.5
3226,Riz,600,1
3227,Arachide,400,2
3227,Niebe,159,1
3228,Mil,600,0.800000012
3229,Arachide,2000,3
3229,Mil,2000,2
3230,Arachide,1000,1
3230,Mil,800,2
3231,Arachide,3000,3
3231,Mil,600,4
